timestamp,level,data source
2025-04-01T05:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T05:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T05:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T05:30:00Z,SEDENTARY,Fitbit App
2025-04-01T05:31:00Z,SEDENTARY,Fitbit App
2025-04-01T05:32:00Z,SEDENTARY,Fitbit App
2025-04-01T05:34:00Z,SEDENTARY,Fitbit App
2025-04-01T05:35:00Z,SEDENTARY,Fitbit App
2025-04-01T05:36:00Z,SEDENTARY,Fitbit App
2025-04-01T05:37:00Z,SEDENTARY,Fitbit App
2025-04-01T05:38:00Z,SEDENTARY,Fitbit App
2025-04-01T05:39:00Z,SEDENTARY,Fitbit App
2025-04-01T05:40:00Z,SEDENTARY,Fitbit App
2025-04-01T05:41:00Z,SEDENTARY,Fitbit App
2025-04-01T05:42:00Z,SEDENTARY,Fitbit App
2025-04-01T05:43:00Z,SEDENTARY,Fitbit App
2025-04-01T05:44:00Z,SEDENTARY,Fitbit App
2025-04-01T05:45:00Z,SEDENTARY,Fitbit App
2025-04-01T05:46:00Z,SEDENTARY,Fitbit App
2025-04-01T05:48:00Z,SEDENTARY,Fitbit App
2025-04-01T05:49:00Z,SEDENTARY,Fitbit App
2025-04-01T05:50:00Z,SEDENTARY,Fitbit App
2025-04-01T05:51:00Z,SEDENTARY,Fitbit App
2025-04-01T05:52:00Z,SEDENTARY,Fitbit App
2025-04-01T05:53:00Z,SEDENTARY,Fitbit App
2025-04-01T05:54:00Z,SEDENTARY,Fitbit App
2025-04-01T05:55:00Z,SEDENTARY,Fitbit App
2025-04-01T05:56:00Z,SEDENTARY,Fitbit App
2025-04-01T05:57:00Z,SEDENTARY,Fitbit App
2025-04-01T05:58:00Z,SEDENTARY,Fitbit App
2025-04-01T05:59:00Z,SEDENTARY,Fitbit App
2025-04-01T06:00:00Z,SEDENTARY,Fitbit App
2025-04-01T06:01:00Z,SEDENTARY,Fitbit App
2025-04-01T06:02:00Z,SEDENTARY,Fitbit App
2025-04-01T06:03:00Z,SEDENTARY,Fitbit App
2025-04-01T06:06:00Z,SEDENTARY,Fitbit App
2025-04-01T06:07:00Z,SEDENTARY,Fitbit App
2025-04-01T06:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T06:09:00Z,SEDENTARY,Fitbit App
2025-04-01T06:10:00Z,SEDENTARY,Fitbit App
2025-04-01T06:11:00Z,SEDENTARY,Fitbit App
2025-04-01T06:12:00Z,SEDENTARY,Fitbit App
2025-04-01T06:13:00Z,SEDENTARY,Fitbit App
2025-04-01T06:14:00Z,SEDENTARY,Fitbit App
2025-04-01T06:15:00Z,SEDENTARY,Fitbit App
2025-04-01T06:16:00Z,SEDENTARY,Fitbit App
2025-04-01T06:17:00Z,SEDENTARY,Fitbit App
2025-04-01T06:19:00Z,SEDENTARY,Fitbit App
2025-04-01T06:20:00Z,SEDENTARY,Fitbit App
2025-04-01T06:21:00Z,SEDENTARY,Fitbit App
2025-04-01T06:22:00Z,SEDENTARY,Fitbit App
2025-04-01T06:23:00Z,SEDENTARY,Fitbit App
2025-04-01T06:24:00Z,SEDENTARY,Fitbit App
2025-04-01T06:25:00Z,SEDENTARY,Fitbit App
2025-04-01T06:26:00Z,SEDENTARY,Fitbit App
2025-04-01T06:27:00Z,SEDENTARY,Fitbit App
2025-04-01T06:28:00Z,SEDENTARY,Fitbit App
2025-04-01T06:29:00Z,SEDENTARY,Fitbit App
2025-04-01T06:30:00Z,SEDENTARY,Fitbit App
2025-04-01T06:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T06:32:00Z,SEDENTARY,Fitbit App
2025-04-01T06:33:00Z,SEDENTARY,Fitbit App
2025-04-01T06:34:00Z,SEDENTARY,Fitbit App
2025-04-01T06:35:00Z,SEDENTARY,Fitbit App
2025-04-01T06:36:00Z,SEDENTARY,Fitbit App
2025-04-01T06:39:00Z,SEDENTARY,Fitbit App
2025-04-01T06:43:00Z,SEDENTARY,Fitbit App
2025-04-01T06:50:00Z,SEDENTARY,Fitbit App
2025-04-01T06:51:00Z,SEDENTARY,Fitbit App
2025-04-01T06:52:00Z,SEDENTARY,Fitbit App
2025-04-01T06:53:00Z,SEDENTARY,Fitbit App
2025-04-01T06:55:00Z,SEDENTARY,Fitbit App
2025-04-01T06:56:00Z,SEDENTARY,Fitbit App
2025-04-01T06:57:00Z,SEDENTARY,Fitbit App
2025-04-01T06:58:00Z,SEDENTARY,Fitbit App
2025-04-01T06:59:00Z,SEDENTARY,Fitbit App
2025-04-01T07:00:00Z,SEDENTARY,Fitbit App
2025-04-01T07:01:00Z,SEDENTARY,Fitbit App
2025-04-01T07:02:00Z,SEDENTARY,Fitbit App
2025-04-01T07:03:00Z,SEDENTARY,Fitbit App
2025-04-01T07:04:00Z,SEDENTARY,Fitbit App
2025-04-01T07:06:00Z,SEDENTARY,Fitbit App
2025-04-01T07:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T07:09:00Z,SEDENTARY,Fitbit App
2025-04-01T07:10:00Z,SEDENTARY,Fitbit App
2025-04-01T07:12:00Z,SEDENTARY,Fitbit App
2025-04-01T07:13:00Z,SEDENTARY,Fitbit App
2025-04-01T07:16:00Z,SEDENTARY,Fitbit App
2025-04-01T07:21:00Z,SEDENTARY,Fitbit App
2025-04-01T07:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T07:23:00Z,SEDENTARY,Fitbit App
2025-04-01T07:30:00Z,SEDENTARY,Fitbit App
2025-04-01T07:31:00Z,SEDENTARY,Fitbit App
2025-04-01T07:36:00Z,SEDENTARY,Fitbit App
2025-04-01T07:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T07:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T07:46:00Z,SEDENTARY,Fitbit App
2025-04-01T07:47:00Z,SEDENTARY,Fitbit App
2025-04-01T07:48:00Z,SEDENTARY,Fitbit App
2025-04-01T07:49:00Z,SEDENTARY,Fitbit App
2025-04-01T07:50:00Z,SEDENTARY,Fitbit App
2025-04-01T07:51:00Z,SEDENTARY,Fitbit App
2025-04-01T07:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T07:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T07:54:00Z,SEDENTARY,Fitbit App
2025-04-01T07:55:00Z,SEDENTARY,Fitbit App
2025-04-01T07:56:00Z,SEDENTARY,Fitbit App
2025-04-01T07:57:00Z,SEDENTARY,Fitbit App
2025-04-01T07:58:00Z,SEDENTARY,Fitbit App
2025-04-01T07:59:00Z,SEDENTARY,Fitbit App
2025-04-01T08:00:00Z,SEDENTARY,Fitbit App
2025-04-01T08:01:00Z,SEDENTARY,Fitbit App
2025-04-01T08:04:00Z,SEDENTARY,Fitbit App
2025-04-01T08:07:00Z,SEDENTARY,Fitbit App
2025-04-01T08:08:00Z,SEDENTARY,Fitbit App
2025-04-01T08:09:00Z,SEDENTARY,Fitbit App
2025-04-01T08:10:00Z,SEDENTARY,Fitbit App
2025-04-01T08:11:00Z,SEDENTARY,Fitbit App
2025-04-01T08:12:00Z,SEDENTARY,Fitbit App
2025-04-01T08:13:00Z,SEDENTARY,Fitbit App
2025-04-01T08:15:00Z,SEDENTARY,Fitbit App
2025-04-01T08:16:00Z,SEDENTARY,Fitbit App
2025-04-01T08:20:00Z,SEDENTARY,Fitbit App
2025-04-01T08:23:00Z,SEDENTARY,Fitbit App
2025-04-01T08:24:00Z,SEDENTARY,Fitbit App
2025-04-01T08:26:00Z,SEDENTARY,Fitbit App
2025-04-01T08:27:00Z,SEDENTARY,Fitbit App
2025-04-01T08:28:00Z,SEDENTARY,Fitbit App
2025-04-01T08:29:00Z,SEDENTARY,Fitbit App
2025-04-01T08:30:00Z,SEDENTARY,Fitbit App
2025-04-01T08:31:00Z,SEDENTARY,Fitbit App
2025-04-01T08:32:00Z,SEDENTARY,Fitbit App
2025-04-01T08:33:00Z,SEDENTARY,Fitbit App
2025-04-01T08:34:00Z,SEDENTARY,Fitbit App
2025-04-01T08:35:00Z,SEDENTARY,Fitbit App
2025-04-01T08:36:00Z,SEDENTARY,Fitbit App
2025-04-01T08:37:00Z,SEDENTARY,Fitbit App
2025-04-01T08:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T08:40:00Z,SEDENTARY,Fitbit App
2025-04-01T08:41:00Z,SEDENTARY,Fitbit App
2025-04-01T08:43:00Z,SEDENTARY,Fitbit App
2025-04-01T08:46:00Z,SEDENTARY,Fitbit App
2025-04-01T08:47:00Z,SEDENTARY,Fitbit App
2025-04-01T08:48:00Z,SEDENTARY,Fitbit App
2025-04-01T08:49:00Z,SEDENTARY,Fitbit App
2025-04-01T08:56:00Z,SEDENTARY,Fitbit App
2025-04-01T08:57:00Z,SEDENTARY,Fitbit App
2025-04-01T09:00:00Z,SEDENTARY,Fitbit App
2025-04-01T09:01:00Z,SEDENTARY,Fitbit App
2025-04-01T09:02:00Z,SEDENTARY,Fitbit App
2025-04-01T09:03:00Z,SEDENTARY,Fitbit App
2025-04-01T09:04:00Z,SEDENTARY,Fitbit App
2025-04-01T09:05:00Z,SEDENTARY,Fitbit App
2025-04-01T09:06:00Z,SEDENTARY,Fitbit App
2025-04-01T09:07:00Z,SEDENTARY,Fitbit App
2025-04-01T09:08:00Z,SEDENTARY,Fitbit App
2025-04-01T09:09:00Z,SEDENTARY,Fitbit App
2025-04-01T09:12:00Z,SEDENTARY,Fitbit App
2025-04-01T09:13:00Z,SEDENTARY,Fitbit App
2025-04-01T09:14:00Z,SEDENTARY,Fitbit App
2025-04-01T09:15:00Z,SEDENTARY,Fitbit App
2025-04-01T09:16:00Z,SEDENTARY,Fitbit App
2025-04-01T09:17:00Z,SEDENTARY,Fitbit App
2025-04-01T09:18:00Z,SEDENTARY,Fitbit App
2025-04-01T09:19:00Z,SEDENTARY,Fitbit App
2025-04-01T09:20:00Z,SEDENTARY,Fitbit App
2025-04-01T09:21:00Z,SEDENTARY,Fitbit App
2025-04-01T09:22:00Z,SEDENTARY,Fitbit App
2025-04-01T09:23:00Z,SEDENTARY,Fitbit App
2025-04-01T09:24:00Z,SEDENTARY,Fitbit App
2025-04-01T09:25:00Z,SEDENTARY,Fitbit App
2025-04-01T09:26:00Z,SEDENTARY,Fitbit App
2025-04-01T09:27:00Z,SEDENTARY,Fitbit App
2025-04-01T09:28:00Z,SEDENTARY,Fitbit App
2025-04-01T09:30:00Z,SEDENTARY,Fitbit App
2025-04-01T09:31:00Z,SEDENTARY,Fitbit App
2025-04-01T09:33:00Z,SEDENTARY,Fitbit App
2025-04-01T09:34:00Z,SEDENTARY,Fitbit App
2025-04-01T09:35:00Z,SEDENTARY,Fitbit App
2025-04-01T09:37:00Z,SEDENTARY,Fitbit App
2025-04-01T09:38:00Z,SEDENTARY,Fitbit App
2025-04-01T09:39:00Z,SEDENTARY,Fitbit App
2025-04-01T09:40:00Z,SEDENTARY,Fitbit App
2025-04-01T09:45:00Z,SEDENTARY,Fitbit App
2025-04-01T09:46:00Z,SEDENTARY,Fitbit App
2025-04-01T09:47:00Z,SEDENTARY,Fitbit App
2025-04-01T09:48:00Z,SEDENTARY,Fitbit App
2025-04-01T09:49:00Z,SEDENTARY,Fitbit App
2025-04-01T09:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T10:00:00Z,SEDENTARY,Fitbit App
2025-04-01T10:02:00Z,SEDENTARY,Fitbit App
2025-04-01T10:04:00Z,SEDENTARY,Fitbit App
2025-04-01T10:14:00Z,SEDENTARY,Fitbit App
2025-04-01T10:20:00Z,SEDENTARY,Fitbit App
2025-04-01T10:26:00Z,SEDENTARY,Fitbit App
2025-04-01T10:32:00Z,SEDENTARY,Fitbit App
2025-04-01T10:34:00Z,SEDENTARY,Fitbit App
2025-04-01T10:49:00Z,SEDENTARY,Fitbit App
2025-04-01T10:58:00Z,SEDENTARY,Fitbit App
2025-04-01T11:00:00Z,SEDENTARY,Fitbit App
2025-04-01T11:01:00Z,SEDENTARY,Fitbit App
2025-04-01T11:04:00Z,SEDENTARY,Fitbit App
2025-04-01T11:05:00Z,SEDENTARY,Fitbit App
2025-04-01T11:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:08:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T11:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:15:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T11:16:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T11:17:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T11:18:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T11:19:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T11:20:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T11:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T11:23:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T11:24:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T11:25:00Z,SEDENTARY,Fitbit App
2025-04-01T11:26:00Z,SEDENTARY,Fitbit App
2025-04-01T11:27:00Z,SEDENTARY,Fitbit App
2025-04-01T11:28:00Z,SEDENTARY,Fitbit App
2025-04-01T11:29:00Z,SEDENTARY,Fitbit App
2025-04-01T11:30:00Z,SEDENTARY,Fitbit App
2025-04-01T13:32:00Z,SEDENTARY,Fitbit App
2025-04-01T13:33:00Z,SEDENTARY,Fitbit App
2025-04-01T13:34:00Z,SEDENTARY,Fitbit App
2025-04-01T14:02:00Z,SEDENTARY,Fitbit App
2025-04-01T14:03:00Z,SEDENTARY,Fitbit App
2025-04-01T14:04:00Z,SEDENTARY,Fitbit App
2025-04-01T14:05:00Z,SEDENTARY,Fitbit App
2025-04-01T14:07:00Z,SEDENTARY,Fitbit App
2025-04-01T14:08:00Z,SEDENTARY,Fitbit App
2025-04-01T14:13:00Z,SEDENTARY,Fitbit App
2025-04-01T14:14:00Z,SEDENTARY,Fitbit App
2025-04-01T14:15:00Z,SEDENTARY,Fitbit App
2025-04-01T14:16:00Z,SEDENTARY,Fitbit App
2025-04-01T14:17:00Z,SEDENTARY,Fitbit App
2025-04-01T14:18:00Z,SEDENTARY,Fitbit App
2025-04-01T14:19:00Z,SEDENTARY,Fitbit App
2025-04-01T14:20:00Z,SEDENTARY,Fitbit App
2025-04-01T14:21:00Z,SEDENTARY,Fitbit App
2025-04-01T14:22:00Z,SEDENTARY,Fitbit App
2025-04-01T14:23:00Z,SEDENTARY,Fitbit App
2025-04-01T14:24:00Z,SEDENTARY,Fitbit App
2025-04-01T14:26:00Z,SEDENTARY,Fitbit App
2025-04-01T14:27:00Z,SEDENTARY,Fitbit App
2025-04-01T14:28:00Z,SEDENTARY,Fitbit App
2025-04-01T14:29:00Z,SEDENTARY,Fitbit App
2025-04-01T14:30:00Z,SEDENTARY,Fitbit App
2025-04-01T14:31:00Z,SEDENTARY,Fitbit App
2025-04-01T14:32:00Z,SEDENTARY,Fitbit App
2025-04-01T14:33:00Z,SEDENTARY,Fitbit App
2025-04-01T14:34:00Z,SEDENTARY,Fitbit App
2025-04-01T14:35:00Z,SEDENTARY,Fitbit App
2025-04-01T14:37:00Z,SEDENTARY,Fitbit App
2025-04-01T14:38:00Z,SEDENTARY,Fitbit App
2025-04-01T14:39:00Z,SEDENTARY,Fitbit App
2025-04-01T14:40:00Z,SEDENTARY,Fitbit App
2025-04-01T14:41:00Z,SEDENTARY,Fitbit App
2025-04-01T14:42:00Z,SEDENTARY,Fitbit App
2025-04-01T14:43:00Z,SEDENTARY,Fitbit App
2025-04-01T14:44:00Z,SEDENTARY,Fitbit App
2025-04-01T14:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T14:46:00Z,SEDENTARY,Fitbit App
2025-04-01T14:47:00Z,SEDENTARY,Fitbit App
2025-04-01T14:48:00Z,SEDENTARY,Fitbit App
2025-04-01T14:49:00Z,SEDENTARY,Fitbit App
2025-04-01T14:50:00Z,SEDENTARY,Fitbit App
2025-04-01T14:51:00Z,SEDENTARY,Fitbit App
2025-04-01T14:52:00Z,SEDENTARY,Fitbit App
2025-04-01T14:53:00Z,SEDENTARY,Fitbit App
2025-04-01T14:54:00Z,SEDENTARY,Fitbit App
2025-04-01T14:55:00Z,SEDENTARY,Fitbit App
2025-04-01T14:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T14:57:00Z,SEDENTARY,Fitbit App
2025-04-01T14:58:00Z,SEDENTARY,Fitbit App
2025-04-01T14:59:00Z,SEDENTARY,Fitbit App
2025-04-01T15:00:00Z,SEDENTARY,Fitbit App
2025-04-01T15:03:00Z,SEDENTARY,Fitbit App
2025-04-01T15:04:00Z,SEDENTARY,Fitbit App
2025-04-01T15:05:00Z,SEDENTARY,Fitbit App
2025-04-01T15:06:00Z,SEDENTARY,Fitbit App
2025-04-01T15:07:00Z,SEDENTARY,Fitbit App
2025-04-01T15:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T15:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T15:10:00Z,VERY_ACTIVE,Fitbit App
2025-04-01T15:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T15:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T15:13:00Z,SEDENTARY,Fitbit App
2025-04-01T15:14:00Z,SEDENTARY,Fitbit App
2025-04-01T15:15:00Z,SEDENTARY,Fitbit App
2025-04-01T15:16:00Z,SEDENTARY,Fitbit App
2025-04-01T15:17:00Z,SEDENTARY,Fitbit App
2025-04-01T15:18:00Z,SEDENTARY,Fitbit App
2025-04-01T15:19:00Z,SEDENTARY,Fitbit App
2025-04-01T15:20:00Z,SEDENTARY,Fitbit App
2025-04-01T15:21:00Z,SEDENTARY,Fitbit App
2025-04-01T15:22:00Z,SEDENTARY,Fitbit App
2025-04-01T15:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T15:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-04-01T15:25:00Z,VERY_ACTIVE,Fitbit App
2025-04-01T15:26:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T15:27:00Z,VERY_ACTIVE,Fitbit App
2025-04-01T15:28:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T15:29:00Z,MODERATELY_ACTIVE,Fitbit App
2025-04-01T15:30:00Z,SEDENTARY,Fitbit App
2025-04-01T15:31:00Z,SEDENTARY,Fitbit App
2025-04-01T15:32:00Z,SEDENTARY,Fitbit App
2025-04-01T15:33:00Z,SEDENTARY,Fitbit App
2025-04-01T15:34:00Z,SEDENTARY,Fitbit App
2025-04-01T15:35:00Z,SEDENTARY,Fitbit App
2025-04-01T15:36:00Z,SEDENTARY,Fitbit App
2025-04-01T15:37:00Z,SEDENTARY,Fitbit App
2025-04-01T15:38:00Z,SEDENTARY,Fitbit App
2025-04-01T15:39:00Z,SEDENTARY,Fitbit App
2025-04-01T15:40:00Z,SEDENTARY,Fitbit App
2025-04-01T15:41:00Z,SEDENTARY,Fitbit App
2025-04-01T15:42:00Z,SEDENTARY,Fitbit App
2025-04-01T15:43:00Z,SEDENTARY,Fitbit App
2025-04-01T15:44:00Z,SEDENTARY,Fitbit App
2025-04-01T15:45:00Z,SEDENTARY,Fitbit App
2025-04-01T15:46:00Z,SEDENTARY,Fitbit App
2025-04-01T15:47:00Z,SEDENTARY,Fitbit App
2025-04-01T15:48:00Z,SEDENTARY,Fitbit App
2025-04-01T15:49:00Z,SEDENTARY,Fitbit App
2025-04-01T15:50:00Z,SEDENTARY,Fitbit App
2025-04-01T15:51:00Z,SEDENTARY,Fitbit App
2025-04-01T15:52:00Z,SEDENTARY,Fitbit App
2025-04-01T15:53:00Z,SEDENTARY,Fitbit App
2025-04-01T15:54:00Z,SEDENTARY,Fitbit App
2025-04-01T15:55:00Z,SEDENTARY,Fitbit App
2025-04-01T15:56:00Z,SEDENTARY,Fitbit App
2025-04-01T15:57:00Z,SEDENTARY,Fitbit App
2025-04-01T15:58:00Z,SEDENTARY,Fitbit App
2025-04-01T15:59:00Z,SEDENTARY,Fitbit App
2025-04-01T16:00:00Z,SEDENTARY,Fitbit App
2025-04-01T16:02:00Z,SEDENTARY,Fitbit App
2025-04-01T16:03:00Z,SEDENTARY,Fitbit App
2025-04-01T16:04:00Z,SEDENTARY,Fitbit App
2025-04-01T16:05:00Z,SEDENTARY,Fitbit App
2025-04-01T16:06:00Z,SEDENTARY,Fitbit App
2025-04-01T16:07:00Z,SEDENTARY,Fitbit App
2025-04-01T16:08:00Z,SEDENTARY,Fitbit App
2025-04-01T16:09:00Z,SEDENTARY,Fitbit App
2025-04-01T16:10:00Z,SEDENTARY,Fitbit App
2025-04-01T16:11:00Z,SEDENTARY,Fitbit App
2025-04-01T16:12:00Z,SEDENTARY,Fitbit App
2025-04-01T16:13:00Z,SEDENTARY,Fitbit App
2025-04-01T16:14:00Z,SEDENTARY,Fitbit App
2025-04-01T16:15:00Z,SEDENTARY,Fitbit App
2025-04-01T16:16:00Z,SEDENTARY,Fitbit App
2025-04-01T16:17:00Z,SEDENTARY,Fitbit App
2025-04-01T16:18:00Z,SEDENTARY,Fitbit App
2025-04-01T16:19:00Z,SEDENTARY,Fitbit App
2025-04-01T16:20:00Z,SEDENTARY,Fitbit App
2025-04-01T16:21:00Z,SEDENTARY,Fitbit App
2025-04-01T16:22:00Z,SEDENTARY,Fitbit App
2025-04-01T16:23:00Z,SEDENTARY,Fitbit App
2025-04-01T16:24:00Z,SEDENTARY,Fitbit App
2025-04-01T16:25:00Z,SEDENTARY,Fitbit App
2025-04-01T16:26:00Z,SEDENTARY,Fitbit App
2025-04-01T16:30:00Z,SEDENTARY,Fitbit App
2025-04-01T16:31:00Z,SEDENTARY,Fitbit App
2025-04-01T16:32:00Z,SEDENTARY,Fitbit App
2025-04-01T16:33:00Z,SEDENTARY,Fitbit App
2025-04-01T16:34:00Z,SEDENTARY,Fitbit App
2025-04-01T16:40:00Z,SEDENTARY,Fitbit App
2025-04-01T16:41:00Z,SEDENTARY,Fitbit App
2025-04-01T16:42:00Z,SEDENTARY,Fitbit App
2025-04-01T16:43:00Z,SEDENTARY,Fitbit App
2025-04-01T16:45:00Z,SEDENTARY,Fitbit App
2025-04-01T16:46:00Z,SEDENTARY,Fitbit App
2025-04-01T16:47:00Z,SEDENTARY,Fitbit App
2025-04-01T16:48:00Z,SEDENTARY,Fitbit App
2025-04-01T16:49:00Z,SEDENTARY,Fitbit App
2025-04-01T16:50:00Z,SEDENTARY,Fitbit App
2025-04-01T16:52:00Z,SEDENTARY,Fitbit App
2025-04-01T16:53:00Z,SEDENTARY,Fitbit App
2025-04-01T16:59:00Z,SEDENTARY,Fitbit App
2025-04-01T17:00:00Z,SEDENTARY,Fitbit App
2025-04-01T17:04:00Z,SEDENTARY,Fitbit App
2025-04-01T17:06:00Z,SEDENTARY,Fitbit App
2025-04-01T17:07:00Z,SEDENTARY,Fitbit App
2025-04-01T17:08:00Z,SEDENTARY,Fitbit App
2025-04-01T17:09:00Z,SEDENTARY,Fitbit App
2025-04-01T17:10:00Z,SEDENTARY,Fitbit App
2025-04-01T17:11:00Z,SEDENTARY,Fitbit App
2025-04-01T17:12:00Z,SEDENTARY,Fitbit App
2025-04-01T17:13:00Z,SEDENTARY,Fitbit App
2025-04-01T17:14:00Z,SEDENTARY,Fitbit App
2025-04-01T17:15:00Z,SEDENTARY,Fitbit App
2025-04-01T17:16:00Z,SEDENTARY,Fitbit App
2025-04-01T17:17:00Z,SEDENTARY,Fitbit App
2025-04-01T17:18:00Z,SEDENTARY,Fitbit App
