timestamp,distance,data source
2025-04-02T06:40:00Z,49.30,Sense
2025-04-02T06:41:00Z,62.70,Sense
2025-04-02T06:42:00Z,50.00,Sense
2025-04-02T06:43:00Z,30.60,Sense
2025-04-02T06:44:00Z,6.70,Sense
2025-04-02T06:47:00Z,30.60,Sense
2025-04-02T06:48:00Z,77.60,Sense
2025-04-02T06:49:00Z,29.80,Sense
2025-04-02T07:17:00Z,5.20,Sense
2025-04-02T07:35:00Z,8.20,Sense
2025-04-02T07:36:00Z,56.00,Sense
2025-04-02T07:37:00Z,67.20,Sense
2025-04-02T07:38:00Z,67.90,Sense
2025-04-02T07:39:00Z,65.70,Sense
2025-04-02T07:40:00Z,71.70,Sense
2025-04-02T07:41:00Z,56.00,Sense
2025-04-02T07:42:00Z,49.30,Sense
2025-04-02T07:43:00Z,2.20,Sense
2025-04-02T07:44:00Z,17.90,Sense
2025-04-02T07:45:00Z,72.40,Sense
2025-04-02T07:46:00Z,71.70,Sense
2025-04-02T07:47:00Z,60.50,Sense
2025-04-02T07:48:00Z,8.20,Sense
2025-04-02T08:11:00Z,5.90,Sense
2025-04-02T08:12:00Z,5.90,Sense
2025-04-02T08:13:00Z,54.50,Sense
2025-04-02T08:14:00Z,68.70,Sense
2025-04-02T08:15:00Z,69.40,Sense
2025-04-02T08:16:00Z,67.90,Sense
2025-04-02T08:17:00Z,71.70,Sense
2025-04-02T08:18:00Z,57.50,Sense
2025-04-02T08:19:00Z,50.00,Sense
2025-04-02T08:20:00Z,37.30,Sense
2025-04-02T08:21:00Z,18.60,Sense
2025-04-02T08:23:00Z,10.40,Sense
2025-04-02T08:24:00Z,61.20,Sense
2025-04-02T08:25:00Z,14.90,Sense
2025-04-02T09:23:00Z,8.90,Sense
2025-04-02T09:24:00Z,64.90,Sense
2025-04-02T09:25:00Z,69.40,Sense
2025-04-02T09:26:00Z,30.60,Sense
2025-04-02T09:27:00Z,34.30,Sense
2025-04-02T10:09:00Z,53.00,Sense
2025-04-02T10:10:00Z,73.20,Sense
2025-04-02T10:11:00Z,49.30,Sense
2025-04-02T10:12:00Z,32.80,Sense
2025-04-02T10:13:00Z,8.90,Sense
2025-04-02T10:14:00Z,3.70,Sense
2025-04-02T10:15:00Z,27.60,Sense
2025-04-02T10:18:00Z,9.70,Sense
2025-04-02T10:19:00Z,26.10,Sense
2025-04-02T10:20:00Z,15.60,Sense
2025-04-02T10:22:00Z,15.60,Sense
2025-04-02T10:27:00Z,3.70,Sense
2025-04-02T10:28:00Z,27.60,Sense
2025-04-02T10:29:00Z,52.20,Sense
2025-04-02T10:30:00Z,41.80,Sense
2025-04-02T10:31:00Z,5.90,Sense
2025-04-02T10:32:00Z,17.10,Sense
2025-04-02T10:34:00Z,48.50,Sense
2025-04-02T10:35:00Z,67.20,Sense
2025-04-02T10:36:00Z,4.40,Sense
2025-04-03T02:30:00Z,8.20,Sense
2025-04-03T02:31:00Z,4.40,Sense
2025-04-03T02:33:00Z,5.20,Sense
2025-04-03T02:34:00Z,6.70,Sense
2025-04-03T02:35:00Z,53.70,Sense
2025-04-03T02:36:00Z,74.70,Sense
2025-04-03T02:37:00Z,64.90,Sense
2025-04-03T02:38:00Z,24.60,Sense
2025-04-03T02:40:00Z,9.70,Sense
2025-04-03T02:44:00Z,3.70,Sense
2025-04-03T02:46:00Z,48.50,Sense
2025-04-03T02:47:00Z,76.90,Sense
2025-04-03T03:16:00Z,5.20,Sense
2025-04-03T03:17:00Z,39.50,Sense
2025-04-03T03:18:00Z,69.40,Sense
2025-04-03T03:19:00Z,52.20,Sense
2025-04-03T03:20:00Z,46.30,Sense
2025-04-03T03:21:00Z,33.60,Sense
2025-04-03T03:22:00Z,13.40,Sense
2025-04-03T03:24:00Z,26.80,Sense
2025-04-03T03:26:00Z,31.30,Sense
2025-04-03T03:27:00Z,56.70,Sense
2025-04-03T03:28:00Z,53.70,Sense
2025-04-03T03:29:00Z,64.20,Sense
2025-04-03T03:30:00Z,4.40,Sense
2025-04-03T03:40:00Z,8.20,Sense
2025-04-03T03:41:00Z,1.40,Sense
2025-04-03T03:47:00Z,4.40,Sense
2025-04-03T04:21:00Z,5.20,Sense
2025-04-03T04:34:00Z,48.50,Sense
2025-04-03T04:35:00Z,40.30,Sense
2025-04-03T04:36:00Z,50.70,Sense
2025-04-03T04:37:00Z,63.40,Sense
2025-04-03T04:38:00Z,55.20,Sense
2025-04-03T04:39:00Z,64.90,Sense
2025-04-03T04:40:00Z,67.20,Sense
2025-04-03T04:41:00Z,27.60,Sense
2025-04-03T04:42:00Z,59.70,Sense
2025-04-03T04:43:00Z,57.50,Sense
2025-04-03T04:44:00Z,22.40,Sense
2025-04-03T04:46:00Z,5.90,Sense
2025-04-03T05:19:00Z,6.70,Sense
2025-04-03T05:30:00Z,63.40,Sense
2025-04-03T05:31:00Z,66.40,Sense
2025-04-03T05:32:00Z,42.50,Sense
2025-04-03T05:33:00Z,53.00,Sense
2025-04-03T05:34:00Z,67.90,Sense
2025-04-03T05:35:00Z,67.20,Sense
2025-04-03T05:36:00Z,40.30,Sense
2025-04-03T05:39:00Z,79.10,Sense
2025-04-03T05:40:00Z,33.60,Sense
2025-04-03T06:30:00Z,7.40,Sense
2025-04-03T06:31:00Z,70.90,Sense
2025-04-03T06:32:00Z,51.50,Sense
2025-04-03T06:33:00Z,59.00,Sense
2025-04-03T06:34:00Z,73.90,Sense
2025-04-03T06:35:00Z,73.90,Sense
2025-04-03T06:36:00Z,77.60,Sense
2025-04-03T06:37:00Z,58.20,Sense
2025-04-03T06:38:00Z,49.30,Sense
2025-04-03T06:39:00Z,47.00,Sense
2025-04-03T06:40:00Z,47.00,Sense
2025-04-03T06:41:00Z,11.20,Sense
2025-04-03T06:45:00Z,10.40,Sense
2025-04-03T06:46:00Z,16.40,Sense
2025-04-03T06:48:00Z,37.30,Sense
2025-04-03T06:49:00Z,62.00,Sense
2025-04-03T06:50:00Z,4.40,Sense
