timestamp,level,data source
2025-12-01T05:45:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T05:46:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T05:47:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T05:48:26Z,VERY_ACTIVE,Fitbit App
2025-12-01T05:49:26Z,VERY_ACTIVE,Fitbit App
2025-12-01T05:50:26Z,VERY_ACTIVE,Fitbit App
2025-12-01T05:51:26Z,VERY_ACTIVE,Fitbit App
2025-12-01T05:52:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:08:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:09:26Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:10:26Z,VERY_ACTIVE,Fitbit App
2025-12-01T11:11:26Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:12:26Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:13:26Z,VERY_ACTIVE,Fitbit App
2025-12-01T11:14:26Z,VERY_ACTIVE,Fitbit App
2025-12-01T11:15:26Z,VERY_ACTIVE,Fitbit App
2025-12-01T11:16:26Z,VERY_ACTIVE,Fitbit App
2025-12-01T11:17:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:18:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:19:26Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:20:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:21:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:22:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:26:26Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:27:26Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:28:26Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:29:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:32:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:33:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:34:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:35:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:36:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:37:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:38:04Z,VERY_ACTIVE,Fitbit App
2025-12-01T11:39:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:40:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:41:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:42:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:53:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:54:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:55:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:56:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T11:57:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:58:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T11:59:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:00:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:01:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:02:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:03:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T12:19:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:20:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T12:21:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T12:22:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:23:04Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:24:04Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:25:04Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T12:26:04Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:27:04Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:28:04Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:29:24Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:30:24Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:31:24Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T12:32:24Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:33:24Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:34:24Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T12:35:24Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:36:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:37:24Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T12:38:24Z,VERY_ACTIVE,Fitbit App
2025-12-01T12:39:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:40:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:41:24Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T12:42:24Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T12:45:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:46:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:50:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:51:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:55:24Z,SEDENTARY,Fitbit App
2025-12-01T12:56:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:58:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T12:59:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:00:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:07:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:08:24Z,MODERATELY_ACTIVE,Fitbit App
2025-12-01T13:09:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:10:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:11:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:12:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:23:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:24:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:27:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:28:24Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-01T13:41:24Z,LIGHTLY_ACTIVE,Fitbit App
