timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-07-27T12:38:07Z,0,0,0,Sense 2
2025-07-27T12:38:08Z,0,0,-304,Sense 2
2025-07-27T12:38:09Z,0,0,0,Sense 2
2025-07-27T12:38:10Z,0,0,0,Sense 2
2025-07-27T12:38:11Z,0,0,304,Sense 2
2025-07-27T12:38:12Z,0,0,0,Sense 2
2025-07-27T12:38:13Z,0,0,0,Sense 2
2025-07-27T12:38:14Z,0,0,0,Sense 2
2025-07-27T12:38:15Z,0,0,304,Sense 2
2025-07-27T12:38:16Z,0,0,0,Sense 2
2025-07-27T12:38:17Z,0,0,-304,Sense 2
2025-07-27T12:38:18Z,0,0,0,Sense 2
2025-07-27T12:38:19Z,0,0,0,Sense 2
2025-07-27T12:38:20Z,0,0,0,Sense 2
2025-07-27T12:38:21Z,0,0,0,Sense 2
2025-07-27T12:38:22Z,0,0,0,Sense 2
2025-07-27T12:38:23Z,0,0,0,Sense 2
2025-07-27T12:38:24Z,0,0,0,Sense 2
2025-07-27T12:38:25Z,0,0,-304,Sense 2
2025-07-27T12:38:26Z,0,0,0,Sense 2
2025-07-27T12:38:27Z,0,0,304,Sense 2
2025-07-27T12:38:28Z,0,0,-304,Sense 2
2025-07-27T12:38:29Z,0,0,0,Sense 2
2025-07-27T12:38:30Z,0,0,304,Sense 2
2025-07-27T12:38:31Z,0,0,0,Sense 2
2025-07-27T12:38:32Z,0,0,-304,Sense 2
2025-07-27T12:38:33Z,0,0,304,Sense 2
2025-07-27T12:38:34Z,0,0,0,Sense 2
2025-07-27T12:38:35Z,0,0,-304,Sense 2
2025-07-27T12:38:36Z,0,0,0,Sense 2
2025-07-27T12:38:37Z,0,0,0,Sense 2
2025-07-27T12:38:38Z,0,0,0,Sense 2
2025-07-27T12:38:39Z,0,0,304,Sense 2
2025-07-27T12:38:40Z,0,0,0,Sense 2
2025-07-27T12:38:41Z,0,0,-304,Sense 2
2025-07-27T12:38:42Z,0,0,304,Sense 2
2025-07-27T12:38:43Z,0,0,0,Sense 2
2025-07-27T12:38:44Z,0,0,0,Sense 2
2025-07-27T12:38:45Z,0,0,304,Sense 2
2025-07-27T12:38:46Z,0,0,0,Sense 2
2025-07-27T12:38:47Z,0,0,-304,Sense 2
2025-07-27T12:38:48Z,0,0,0,Sense 2
2025-07-27T12:38:49Z,0,0,0,Sense 2
2025-07-27T12:38:50Z,0,0,0,Sense 2
2025-07-27T12:38:51Z,0,0,0,Sense 2
2025-07-27T15:47:18Z,1,0,0,Sense 2
2025-07-27T15:47:19Z,2,0,0,Sense 2
2025-07-27T15:47:20Z,2,180,-609,Sense 2
2025-07-27T15:47:21Z,1,270,609,Sense 2
2025-07-27T15:47:22Z,2,410,-609,Sense 2
2025-07-27T15:47:23Z,2,560,609,Sense 2
2025-07-27T15:47:24Z,2,680,304,Sense 2
2025-07-27T15:47:25Z,1,750,-914,Sense 2
2025-07-27T15:47:26Z,2,830,609,Sense 2
2025-07-27T15:47:27Z,2,890,304,Sense 2
2025-07-27T15:47:28Z,1,910,304,Sense 2
2025-07-27T15:47:29Z,2,930,-304,Sense 2
2025-07-27T15:47:30Z,2,1200,-304,Sense 2
2025-07-27T15:47:31Z,1,1190,609,Sense 2
2025-07-27T15:47:32Z,2,1200,-304,Sense 2
2025-07-27T15:47:33Z,2,1230,-304,Sense 2
2025-07-27T15:47:34Z,2,1250,0,Sense 2
2025-07-27T15:47:35Z,1,1250,609,Sense 2
2025-07-27T15:47:36Z,1,1250,609,Sense 2
2025-07-27T15:47:37Z,2,1260,-304,Sense 2
2025-07-27T15:47:38Z,2,1280,-304,Sense 2
2025-07-27T15:47:39Z,1,1280,609,Sense 2
2025-07-27T15:47:40Z,2,1280,-304,Sense 2
2025-07-27T15:47:41Z,1,1270,304,Sense 2
2025-07-27T15:47:42Z,2,1280,-304,Sense 2
2025-07-27T15:47:43Z,1,1260,0,Sense 2
2025-07-27T15:47:44Z,2,1270,0,Sense 2
2025-07-27T15:47:45Z,2,1260,0,Sense 2
2025-07-27T15:47:46Z,0,1260,304,Sense 2
2025-07-27T15:47:47Z,1,1160,-609,Sense 2
2025-07-27T15:47:48Z,2,1170,609,Sense 2
2025-07-27T15:47:49Z,0,1050,-304,Sense 2
2025-07-27T15:47:50Z,3,1060,-304,Sense 2
2025-07-27T15:47:51Z,2,1050,304,Sense 2
2025-07-27T15:47:52Z,2,1130,304,Sense 2
2025-07-27T15:47:53Z,1,1120,0,Sense 2
2025-07-27T15:47:54Z,1,1180,-304,Sense 2
2025-07-27T15:47:55Z,1,1180,0,Sense 2
2025-07-27T15:47:56Z,2,1170,0,Sense 2
2025-07-27T15:47:57Z,1,1100,0,Sense 2
2025-07-27T15:47:58Z,2,1110,304,Sense 2
2025-07-27T15:47:59Z,2,1100,-304,Sense 2
2025-07-27T15:48:00Z,2,1160,304,Sense 2
2025-07-27T15:48:01Z,2,1210,-609,Sense 2
2025-07-27T15:48:02Z,1,1230,609,Sense 2
2025-07-27T15:48:03Z,2,1270,-304,Sense 2
2025-07-27T15:48:04Z,1,1250,-304,Sense 2
2025-07-27T15:48:05Z,0,1170,0,Sense 2
2025-07-27T15:48:06Z,0,1020,0,Sense 2
2025-07-27T15:48:07Z,0,880,304,Sense 2
2025-07-27T15:48:08Z,0,0,304,Sense 2
2025-07-27T15:48:09Z,0,0,-304,Sense 2
2025-07-27T15:48:10Z,0,0,0,Sense 2
2025-07-27T15:48:11Z,0,0,0,Sense 2
2025-07-27T15:48:12Z,0,0,0,Sense 2
2025-07-27T15:48:13Z,0,0,304,Sense 2
2025-07-27T15:48:14Z,0,0,-304,Sense 2
2025-07-27T15:48:15Z,0,0,-609,Sense 2
2025-07-27T15:48:16Z,0,0,609,Sense 2
2025-07-27T15:48:17Z,0,0,304,Sense 2
2025-07-27T15:48:18Z,0,0,-304,Sense 2
2025-07-27T15:48:19Z,0,0,304,Sense 2
2025-07-27T15:48:20Z,0,0,-609,Sense 2
2025-07-27T15:48:21Z,0,0,0,Sense 2
2025-07-27T15:48:22Z,0,0,0,Sense 2
2025-07-27T15:48:23Z,0,0,304,Sense 2
2025-07-27T15:48:24Z,0,0,-304,Sense 2
2025-07-27T15:48:25Z,0,0,0,Sense 2
2025-07-27T15:48:26Z,0,0,0,Sense 2
2025-07-27T15:48:27Z,1,0,304,Sense 2
2025-07-27T15:48:28Z,0,0,0,Sense 2
2025-07-27T15:48:29Z,0,0,304,Sense 2
2025-07-27T15:48:30Z,1,0,-304,Sense 2
2025-07-27T15:48:31Z,2,0,0,Sense 2
2025-07-27T15:48:32Z,1,0,0,Sense 2
2025-07-27T15:48:33Z,1,130,304,Sense 2
2025-07-27T15:48:34Z,0,240,0,Sense 2
2025-07-27T15:48:35Z,0,1130,0,Sense 2
2025-07-27T15:48:36Z,0,0,-304,Sense 2
2025-07-27T15:48:37Z,0,0,0,Sense 2
2025-07-27T15:48:38Z,0,0,304,Sense 2
2025-07-27T15:48:39Z,0,0,-304,Sense 2
2025-07-27T15:48:40Z,0,0,0,Sense 2
2025-07-27T15:48:41Z,0,0,304,Sense 2
2025-07-27T15:48:42Z,0,0,0,Sense 2
2025-07-27T15:48:43Z,0,0,-304,Sense 2
2025-07-27T15:48:44Z,0,0,0,Sense 2
2025-07-27T15:48:45Z,0,0,304,Sense 2
2025-07-27T15:48:46Z,0,0,-304,Sense 2
2025-07-27T15:48:47Z,1,0,0,Sense 2
2025-07-27T15:48:48Z,1,0,-304,Sense 2
2025-07-27T15:48:49Z,2,140,304,Sense 2
2025-07-27T15:48:50Z,0,240,304,Sense 2
2025-07-27T15:48:51Z,0,320,304,Sense 2
2025-07-27T15:48:52Z,0,810,-304,Sense 2
2025-07-27T15:48:53Z,0,0,304,Sense 2
2025-07-27T15:48:54Z,0,0,-609,Sense 2
2025-07-27T15:48:55Z,0,0,304,Sense 2
2025-07-27T15:48:56Z,0,0,-609,Sense 2
2025-07-27T15:48:57Z,0,0,304,Sense 2
2025-07-27T15:48:58Z,0,0,-304,Sense 2
2025-07-27T15:48:59Z,0,0,0,Sense 2
2025-07-27T15:49:00Z,0,0,0,Sense 2
2025-07-27T15:49:01Z,0,0,0,Sense 2
2025-07-27T15:49:02Z,0,0,0,Sense 2
2025-07-27T15:49:03Z,0,0,0,Sense 2
2025-07-27T15:49:04Z,0,0,0,Sense 2
2025-07-27T15:49:05Z,0,0,-304,Sense 2
2025-07-27T15:49:06Z,0,0,0,Sense 2
2025-07-27T15:49:07Z,0,0,304,Sense 2
2025-07-27T15:49:08Z,0,0,0,Sense 2
2025-07-27T15:49:09Z,0,0,0,Sense 2
2025-07-27T15:49:10Z,0,0,0,Sense 2
2025-07-27T15:49:11Z,0,0,-304,Sense 2
2025-07-27T15:49:12Z,0,0,0,Sense 2
2025-07-27T15:49:13Z,0,0,0,Sense 2
2025-07-27T15:49:14Z,0,0,0,Sense 2
2025-07-27T15:49:15Z,0,0,304,Sense 2
2025-07-27T15:49:16Z,0,0,-304,Sense 2
2025-07-27T15:49:17Z,0,0,304,Sense 2
2025-07-27T15:49:18Z,0,0,-304,Sense 2
2025-07-27T15:49:19Z,0,0,0,Sense 2
2025-07-27T15:49:20Z,0,0,304,Sense 2
2025-07-27T15:49:21Z,0,0,0,Sense 2
2025-07-27T15:49:22Z,0,0,0,Sense 2
2025-07-27T15:49:23Z,0,0,-304,Sense 2
2025-07-27T15:49:24Z,0,0,-304,Sense 2
2025-07-27T15:49:25Z,0,0,0,Sense 2
2025-07-27T15:49:26Z,0,0,304,Sense 2
2025-07-27T15:49:27Z,0,0,-304,Sense 2
2025-07-27T15:49:28Z,0,0,0,Sense 2
2025-07-27T15:49:29Z,0,0,304,Sense 2
2025-07-27T15:49:30Z,0,0,0,Sense 2
2025-07-27T15:49:31Z,0,0,-304,Sense 2
2025-07-27T15:49:32Z,0,0,0,Sense 2
2025-07-27T15:49:33Z,0,0,0,Sense 2
2025-07-27T15:49:34Z,0,0,0,Sense 2
2025-07-27T15:49:35Z,0,0,609,Sense 2
2025-07-27T15:49:36Z,0,0,0,Sense 2
2025-07-27T15:49:37Z,0,0,0,Sense 2
2025-07-27T15:49:38Z,0,0,0,Sense 2
2025-07-27T15:49:39Z,0,0,-304,Sense 2
2025-07-27T15:49:40Z,0,0,-304,Sense 2
2025-07-27T15:49:41Z,0,0,304,Sense 2
2025-07-27T15:49:42Z,0,0,304,Sense 2
2025-07-27T15:49:43Z,0,0,-304,Sense 2
2025-07-27T15:49:44Z,0,0,0,Sense 2
2025-07-27T15:49:45Z,0,0,0,Sense 2
2025-07-27T15:49:46Z,0,0,0,Sense 2
2025-07-27T15:49:47Z,0,0,304,Sense 2
2025-07-27T15:49:48Z,0,0,-304,Sense 2
2025-07-27T15:49:49Z,0,0,0,Sense 2
2025-07-27T15:49:50Z,0,0,0,Sense 2
2025-07-27T15:49:51Z,0,0,304,Sense 2
2025-07-27T15:49:52Z,0,0,-304,Sense 2
2025-07-27T15:49:53Z,0,0,304,Sense 2
2025-07-27T15:49:54Z,0,0,-304,Sense 2
2025-07-27T15:49:55Z,0,0,0,Sense 2
2025-07-27T15:49:56Z,0,0,304,Sense 2
2025-07-27T15:49:57Z,0,0,-304,Sense 2
2025-07-27T15:49:58Z,0,0,0,Sense 2
2025-07-27T15:49:59Z,0,0,304,Sense 2
2025-07-27T15:50:00Z,0,0,0,Sense 2
2025-07-27T15:50:01Z,0,0,0,Sense 2
2025-07-27T15:50:02Z,2,0,-304,Sense 2
2025-07-27T15:50:03Z,2,0,-304,Sense 2
2025-07-27T15:50:04Z,0,0,0,Sense 2
2025-07-27T15:50:05Z,0,0,304,Sense 2
2025-07-27T15:50:06Z,0,0,-609,Sense 2
2025-07-27T15:50:07Z,0,0,0,Sense 2
2025-07-27T15:50:08Z,0,0,304,Sense 2
2025-07-27T15:50:09Z,0,0,0,Sense 2
2025-07-27T15:50:10Z,0,0,0,Sense 2
2025-07-27T15:50:11Z,0,0,304,Sense 2
2025-07-27T15:50:12Z,0,0,0,Sense 2
2025-07-27T15:50:13Z,0,0,0,Sense 2
2025-07-27T15:50:14Z,0,0,-304,Sense 2
2025-07-27T15:50:15Z,0,0,0,Sense 2
2025-07-27T15:50:16Z,0,0,304,Sense 2
2025-07-27T15:50:17Z,0,0,-304,Sense 2
2025-07-27T15:50:18Z,0,0,304,Sense 2
2025-07-27T15:50:19Z,0,0,0,Sense 2
2025-07-27T15:50:20Z,0,0,304,Sense 2
2025-07-27T15:50:21Z,0,0,-304,Sense 2
2025-07-27T15:50:22Z,0,0,-304,Sense 2
2025-07-27T15:50:23Z,0,0,0,Sense 2
2025-07-27T15:50:24Z,0,0,304,Sense 2
2025-07-27T15:50:25Z,0,0,-304,Sense 2
2025-07-27T15:50:26Z,0,0,0,Sense 2
2025-07-27T15:50:27Z,0,0,0,Sense 2
2025-07-27T15:50:28Z,0,0,304,Sense 2
2025-07-27T15:50:29Z,0,0,0,Sense 2
2025-07-27T15:50:30Z,0,0,0,Sense 2
2025-07-27T15:50:31Z,0,0,-304,Sense 2
2025-07-27T15:50:32Z,0,0,0,Sense 2
2025-07-27T15:50:33Z,0,0,0,Sense 2
2025-07-27T15:50:34Z,0,0,-304,Sense 2
2025-07-27T15:50:35Z,0,0,304,Sense 2
2025-07-27T15:50:36Z,0,0,0,Sense 2
2025-07-27T15:50:37Z,0,0,609,Sense 2
2025-07-27T15:50:38Z,0,0,0,Sense 2
2025-07-27T15:50:39Z,0,0,304,Sense 2
2025-07-27T15:50:40Z,0,0,-609,Sense 2
2025-07-27T15:50:41Z,0,0,-609,Sense 2
2025-07-27T15:50:42Z,0,0,609,Sense 2
2025-07-27T15:50:43Z,0,0,-304,Sense 2
2025-07-27T15:50:44Z,0,0,304,Sense 2
2025-07-27T15:50:45Z,0,0,304,Sense 2
2025-07-27T15:50:46Z,0,0,-304,Sense 2
2025-07-27T15:50:47Z,0,0,0,Sense 2
2025-07-27T15:50:48Z,0,0,0,Sense 2
2025-07-27T15:50:49Z,0,0,0,Sense 2
2025-07-27T15:50:50Z,0,0,-304,Sense 2
2025-07-27T15:50:51Z,0,0,0,Sense 2
2025-07-27T15:50:52Z,0,0,304,Sense 2
2025-07-27T15:50:53Z,0,0,-304,Sense 2
2025-07-27T15:50:54Z,0,0,304,Sense 2
2025-07-27T15:50:55Z,0,0,0,Sense 2
2025-07-27T15:50:56Z,0,0,0,Sense 2
2025-07-27T15:50:57Z,0,0,0,Sense 2
2025-07-27T15:50:58Z,0,0,0,Sense 2
2025-07-27T15:50:59Z,0,0,0,Sense 2
2025-07-27T15:51:00Z,0,0,0,Sense 2
2025-07-27T15:51:01Z,0,0,-304,Sense 2
2025-07-27T15:51:02Z,0,0,0,Sense 2
2025-07-27T15:51:03Z,0,0,0,Sense 2
2025-07-27T15:51:04Z,0,0,304,Sense 2
2025-07-27T15:51:05Z,0,0,0,Sense 2
2025-07-27T15:51:06Z,0,0,0,Sense 2
2025-07-27T15:51:07Z,0,0,0,Sense 2
2025-07-27T15:51:08Z,0,0,0,Sense 2
2025-07-27T15:51:09Z,0,0,-304,Sense 2
2025-07-27T15:51:10Z,0,0,-304,Sense 2
2025-07-27T15:51:11Z,0,0,609,Sense 2
2025-07-27T15:51:12Z,0,0,0,Sense 2
2025-07-27T15:51:13Z,0,0,0,Sense 2
2025-07-27T15:51:14Z,0,0,0,Sense 2
2025-07-27T15:51:15Z,0,0,0,Sense 2
2025-07-27T15:51:16Z,0,0,0,Sense 2
2025-07-27T15:51:17Z,0,0,0,Sense 2
2025-07-27T15:51:18Z,0,0,0,Sense 2
2025-07-27T15:51:19Z,0,0,0,Sense 2
2025-07-27T15:51:20Z,0,0,0,Sense 2
2025-07-27T15:51:21Z,0,0,0,Sense 2
2025-07-27T15:51:22Z,0,0,0,Sense 2
2025-07-27T15:51:23Z,0,0,0,Sense 2
2025-07-27T15:51:24Z,0,0,0,Sense 2
2025-07-27T15:51:25Z,0,0,0,Sense 2
2025-07-27T15:51:26Z,0,0,0,Sense 2
2025-07-27T15:51:27Z,0,0,0,Sense 2
2025-07-27T15:51:28Z,0,0,0,Sense 2
2025-07-27T15:51:29Z,0,0,-304,Sense 2
2025-07-27T15:51:30Z,0,0,0,Sense 2
2025-07-27T15:51:31Z,0,0,0,Sense 2
2025-07-27T15:51:32Z,0,0,304,Sense 2
2025-07-27T15:51:33Z,0,0,0,Sense 2
2025-07-27T15:51:34Z,0,0,0,Sense 2
2025-07-27T15:51:35Z,0,0,-304,Sense 2
2025-07-27T15:51:36Z,0,0,304,Sense 2
2025-07-27T15:51:37Z,0,0,0,Sense 2
2025-07-27T15:51:38Z,0,0,0,Sense 2
2025-07-27T15:51:39Z,0,0,0,Sense 2
2025-07-27T15:51:40Z,0,0,0,Sense 2
2025-07-27T15:51:41Z,0,0,0,Sense 2
2025-07-27T15:51:42Z,0,0,0,Sense 2
2025-07-27T15:51:43Z,2,0,-304,Sense 2
2025-07-27T15:51:44Z,2,0,-304,Sense 2
2025-07-27T15:51:45Z,0,0,304,Sense 2
2025-07-27T15:51:46Z,0,0,0,Sense 2
2025-07-27T15:51:47Z,0,0,0,Sense 2
2025-07-27T15:51:48Z,0,0,0,Sense 2
2025-07-27T15:51:49Z,0,0,0,Sense 2
2025-07-27T15:51:50Z,0,0,-304,Sense 2
2025-07-27T15:51:51Z,0,0,304,Sense 2
2025-07-27T15:51:52Z,0,0,-304,Sense 2
2025-07-27T15:51:53Z,0,0,304,Sense 2
2025-07-27T15:51:54Z,0,0,0,Sense 2
2025-07-27T15:51:55Z,0,0,0,Sense 2
2025-07-27T15:51:56Z,0,0,-304,Sense 2
2025-07-27T15:51:57Z,0,0,304,Sense 2
2025-07-27T15:51:58Z,0,0,-304,Sense 2
2025-07-27T15:51:59Z,0,0,0,Sense 2
2025-07-27T15:52:00Z,0,0,0,Sense 2
2025-07-27T15:52:01Z,0,0,304,Sense 2
2025-07-27T15:52:02Z,0,0,0,Sense 2
2025-07-27T15:52:03Z,0,0,0,Sense 2
2025-07-27T15:52:04Z,0,0,0,Sense 2
2025-07-27T15:52:05Z,0,0,0,Sense 2
2025-07-27T15:52:06Z,0,0,304,Sense 2
2025-07-27T15:52:07Z,0,0,-304,Sense 2
2025-07-27T15:52:08Z,0,0,304,Sense 2
2025-07-27T15:52:09Z,0,0,0,Sense 2
2025-07-27T15:52:10Z,0,0,304,Sense 2
2025-07-27T15:52:11Z,0,0,-304,Sense 2
2025-07-27T15:52:12Z,0,0,0,Sense 2
2025-07-27T15:52:13Z,0,0,0,Sense 2
2025-07-27T15:52:14Z,0,0,0,Sense 2
2025-07-27T15:52:15Z,0,0,0,Sense 2
2025-07-27T15:52:16Z,0,0,-304,Sense 2
2025-07-27T15:52:17Z,0,0,304,Sense 2
2025-07-27T15:52:18Z,0,0,0,Sense 2
2025-07-27T15:52:19Z,0,0,0,Sense 2
2025-07-27T15:52:20Z,0,0,-304,Sense 2
2025-07-27T15:52:21Z,0,0,0,Sense 2
2025-07-27T15:52:22Z,0,0,0,Sense 2
2025-07-27T15:52:23Z,0,0,0,Sense 2
2025-07-27T15:52:24Z,0,0,0,Sense 2
2025-07-27T15:52:25Z,0,0,304,Sense 2
2025-07-27T15:52:26Z,0,0,-609,Sense 2
2025-07-27T15:52:27Z,0,0,0,Sense 2
2025-07-27T15:52:28Z,0,0,304,Sense 2
2025-07-27T15:52:29Z,0,0,0,Sense 2
2025-07-27T15:52:30Z,0,0,304,Sense 2
2025-07-27T15:52:31Z,0,0,0,Sense 2
2025-07-27T15:52:32Z,0,0,-609,Sense 2
2025-07-27T15:52:33Z,0,0,304,Sense 2
2025-07-27T15:52:34Z,0,0,304,Sense 2
2025-07-27T15:52:35Z,0,0,-304,Sense 2
2025-07-27T15:52:36Z,0,0,-304,Sense 2
2025-07-27T15:52:37Z,0,0,0,Sense 2
2025-07-27T15:52:38Z,0,0,0,Sense 2
2025-07-27T15:52:39Z,0,0,304,Sense 2
2025-07-27T15:52:40Z,0,0,0,Sense 2
2025-07-27T15:52:41Z,0,0,304,Sense 2
2025-07-27T15:52:42Z,0,0,0,Sense 2
2025-07-27T15:52:43Z,0,0,-304,Sense 2
2025-07-27T15:52:44Z,0,0,0,Sense 2
2025-07-27T15:52:45Z,0,0,-304,Sense 2
2025-07-27T15:52:46Z,0,0,304,Sense 2
2025-07-27T15:52:47Z,0,0,0,Sense 2
2025-07-27T15:52:48Z,0,0,0,Sense 2
2025-07-27T15:52:49Z,0,0,0,Sense 2
2025-07-27T15:52:50Z,0,0,0,Sense 2
2025-07-27T15:52:51Z,0,0,0,Sense 2
2025-07-27T15:52:52Z,0,0,0,Sense 2
2025-07-27T15:52:53Z,0,0,0,Sense 2
2025-07-27T15:52:54Z,0,0,0,Sense 2
2025-07-27T15:52:55Z,0,0,0,Sense 2
2025-07-27T15:52:56Z,0,0,0,Sense 2
2025-07-27T15:52:57Z,0,0,0,Sense 2
2025-07-27T15:52:58Z,0,0,0,Sense 2
2025-07-27T15:52:59Z,0,0,0,Sense 2
2025-07-27T15:53:00Z,0,0,304,Sense 2
2025-07-27T15:53:01Z,0,0,0,Sense 2
2025-07-27T15:53:02Z,0,0,-304,Sense 2
2025-07-27T15:53:03Z,0,0,304,Sense 2
2025-07-27T15:53:04Z,0,0,0,Sense 2
2025-07-27T15:53:05Z,0,0,-304,Sense 2
2025-07-27T15:53:06Z,0,0,0,Sense 2
2025-07-27T15:53:07Z,0,0,0,Sense 2
2025-07-27T15:53:08Z,0,0,0,Sense 2
2025-07-27T15:53:09Z,0,0,0,Sense 2
2025-07-27T15:53:10Z,0,0,0,Sense 2
2025-07-27T15:53:11Z,0,0,0,Sense 2
2025-07-27T15:53:12Z,0,0,0,Sense 2
2025-07-27T15:53:13Z,0,0,0,Sense 2
2025-07-27T15:53:14Z,0,0,0,Sense 2
2025-07-27T15:53:15Z,0,0,0,Sense 2
2025-07-27T15:53:16Z,0,0,304,Sense 2
2025-07-27T15:53:17Z,0,0,-304,Sense 2
2025-07-27T15:53:18Z,0,0,304,Sense 2
2025-07-27T15:53:19Z,0,0,-914,Sense 2
2025-07-27T15:53:20Z,0,0,609,Sense 2
2025-07-27T15:53:21Z,0,0,0,Sense 2
2025-07-27T15:53:22Z,0,0,0,Sense 2
2025-07-27T15:53:23Z,0,0,0,Sense 2
2025-07-27T15:53:24Z,2,0,304,Sense 2
2025-07-27T15:53:25Z,2,0,304,Sense 2
2025-07-27T15:53:26Z,0,0,-304,Sense 2
2025-07-27T15:53:27Z,0,0,0,Sense 2
2025-07-27T15:53:28Z,0,0,304,Sense 2
2025-07-27T15:53:29Z,0,0,-304,Sense 2
2025-07-27T15:53:30Z,0,0,-609,Sense 2
2025-07-27T15:53:31Z,0,0,609,Sense 2
2025-07-27T15:53:32Z,0,0,0,Sense 2
2025-07-27T15:53:33Z,0,0,304,Sense 2
2025-07-27T15:53:34Z,0,0,-304,Sense 2
2025-07-27T15:53:35Z,0,0,0,Sense 2
2025-07-27T15:53:36Z,0,0,-304,Sense 2
2025-07-27T15:53:37Z,0,0,304,Sense 2
2025-07-27T15:53:38Z,0,0,304,Sense 2
2025-07-27T15:53:39Z,0,0,-304,Sense 2
2025-07-27T15:53:40Z,0,0,0,Sense 2
2025-07-27T15:53:41Z,0,0,304,Sense 2
2025-07-27T15:53:42Z,0,0,-304,Sense 2
2025-07-27T15:53:43Z,0,0,0,Sense 2
2025-07-27T15:53:44Z,0,0,0,Sense 2
2025-07-27T15:53:45Z,0,0,-304,Sense 2
2025-07-27T15:53:46Z,0,0,304,Sense 2
2025-07-27T15:53:47Z,0,0,0,Sense 2
2025-07-27T15:53:48Z,0,0,0,Sense 2
2025-07-27T15:53:49Z,0,0,0,Sense 2
2025-07-27T15:53:50Z,0,0,-304,Sense 2
2025-07-27T15:53:51Z,0,0,609,Sense 2
2025-07-27T15:53:52Z,0,0,-304,Sense 2
2025-07-27T15:53:53Z,0,0,0,Sense 2
2025-07-27T15:53:54Z,0,0,-304,Sense 2
2025-07-27T15:53:55Z,0,0,304,Sense 2
2025-07-27T15:53:56Z,0,0,0,Sense 2
2025-07-27T15:53:57Z,0,0,-304,Sense 2
2025-07-27T15:53:58Z,0,0,0,Sense 2
2025-07-27T15:53:59Z,0,0,-304,Sense 2
2025-07-27T15:54:00Z,0,0,0,Sense 2
2025-07-27T15:54:01Z,0,0,609,Sense 2
2025-07-27T15:54:02Z,0,0,-304,Sense 2
2025-07-27T15:54:03Z,0,0,304,Sense 2
2025-07-27T15:54:04Z,0,0,-304,Sense 2
2025-07-27T15:54:05Z,0,0,304,Sense 2
2025-07-27T15:54:06Z,0,0,0,Sense 2
2025-07-27T15:54:07Z,0,0,-609,Sense 2
2025-07-27T15:54:08Z,0,0,609,Sense 2
2025-07-27T15:54:09Z,0,0,0,Sense 2
2025-07-27T15:54:10Z,0,0,0,Sense 2
2025-07-27T15:54:11Z,0,0,-304,Sense 2
2025-07-27T15:54:12Z,0,0,0,Sense 2
2025-07-27T15:54:13Z,0,0,0,Sense 2
2025-07-27T15:54:14Z,0,0,304,Sense 2
2025-07-27T15:54:15Z,0,0,0,Sense 2
2025-07-27T15:54:16Z,0,0,304,Sense 2
2025-07-27T15:54:17Z,0,0,-609,Sense 2
2025-07-27T15:54:18Z,0,0,304,Sense 2
2025-07-27T15:54:19Z,0,0,304,Sense 2
2025-07-27T15:54:20Z,0,0,-609,Sense 2
2025-07-27T15:54:21Z,0,0,0,Sense 2
2025-07-27T15:54:22Z,0,0,304,Sense 2
2025-07-27T15:54:23Z,0,0,-304,Sense 2
2025-07-27T15:54:24Z,0,0,304,Sense 2
2025-07-27T15:54:25Z,0,0,0,Sense 2
2025-07-27T15:54:26Z,0,0,0,Sense 2
2025-07-27T15:54:27Z,0,0,-304,Sense 2
2025-07-27T15:54:28Z,0,0,304,Sense 2
2025-07-27T15:54:29Z,0,0,0,Sense 2
2025-07-27T15:54:30Z,0,0,-304,Sense 2
2025-07-27T15:54:31Z,0,0,304,Sense 2
2025-07-27T15:54:32Z,0,0,304,Sense 2
2025-07-27T15:54:33Z,0,0,-609,Sense 2
2025-07-27T15:54:34Z,0,0,304,Sense 2
2025-07-27T15:54:35Z,0,0,-609,Sense 2
2025-07-27T15:54:36Z,0,0,914,Sense 2
2025-07-27T15:54:37Z,0,0,-609,Sense 2
2025-07-27T15:54:38Z,0,0,304,Sense 2
2025-07-27T15:54:39Z,0,0,0,Sense 2
2025-07-27T15:54:40Z,0,0,-304,Sense 2
2025-07-27T15:54:41Z,0,0,304,Sense 2
2025-07-27T15:54:42Z,0,0,0,Sense 2
2025-07-27T15:54:43Z,0,0,-609,Sense 2
2025-07-27T15:54:44Z,0,0,1524,Sense 2
2025-07-27T15:54:45Z,0,0,-914,Sense 2
2025-07-27T15:54:46Z,0,0,0,Sense 2
2025-07-27T15:54:47Z,0,0,304,Sense 2
2025-07-27T15:54:48Z,0,0,0,Sense 2
2025-07-27T15:54:49Z,0,0,0,Sense 2
2025-07-27T15:54:50Z,0,0,0,Sense 2
2025-07-27T15:54:51Z,0,0,0,Sense 2
2025-07-27T15:54:52Z,0,0,0,Sense 2
2025-07-27T15:54:53Z,0,0,0,Sense 2
2025-07-27T15:54:54Z,0,0,-304,Sense 2
2025-07-27T15:54:55Z,0,0,609,Sense 2
2025-07-27T15:54:56Z,0,0,-304,Sense 2
2025-07-27T15:54:57Z,0,0,0,Sense 2
2025-07-27T15:54:58Z,0,0,0,Sense 2
2025-07-27T15:54:59Z,0,0,-914,Sense 2
2025-07-27T15:55:00Z,0,0,914,Sense 2
2025-07-27T15:55:01Z,0,0,0,Sense 2
2025-07-27T15:55:02Z,0,0,-304,Sense 2
2025-07-27T15:55:03Z,0,0,304,Sense 2
