timestamp,distance,data source
2025-07-17T13:31:00Z,59.00,Sense
2025-07-17T13:32:00Z,33.60,Sense
2025-07-17T13:33:00Z,4.40,Sense
2025-07-17T13:34:00Z,16.40,Sense
2025-07-17T13:35:00Z,30.60,Sense
2025-07-17T13:40:00Z,15.60,Sense
2025-07-17T13:41:00Z,64.20,Sense
2025-07-17T13:42:00Z,63.40,Sense
2025-07-17T13:43:00Z,14.90,Sense
2025-07-17T13:44:00Z,4.40,Sense
2025-07-17T13:45:00Z,12.60,Sense
2025-07-17T13:47:00Z,8.20,Sense
2025-07-17T13:54:00Z,4.40,Sense
2025-07-17T14:02:00Z,20.90,Sense
2025-07-17T14:03:00Z,16.40,Sense
2025-07-17T14:06:00Z,8.20,Sense
2025-07-17T14:28:00Z,5.20,Sense
2025-07-17T14:29:00Z,11.90,Sense
2025-07-17T14:47:00Z,4.40,Sense
2025-07-17T14:48:00Z,14.90,Sense
2025-07-17T15:14:00Z,7.40,Sense
2025-07-17T15:37:00Z,8.90,Sense
2025-07-17T15:38:00Z,11.20,Sense
2025-07-17T15:39:00Z,6.70,Sense
2025-07-17T15:40:00Z,14.10,Sense
2025-07-17T15:44:00Z,4.40,Sense
2025-07-17T15:51:00Z,4.40,Sense
2025-07-17T15:52:00Z,27.60,Sense
2025-07-17T15:53:00Z,11.20,Sense
2025-07-17T15:54:00Z,17.10,Sense
2025-07-17T15:57:00Z,31.30,Sense
2025-07-17T15:58:00Z,12.60,Sense
2025-07-17T15:59:00Z,9.70,Sense
2025-07-17T16:00:00Z,31.30,Sense
2025-07-17T16:01:00Z,31.30,Sense
2025-07-17T16:02:00Z,46.30,Sense
2025-07-17T16:03:00Z,19.40,Sense
2025-07-17T16:04:00Z,63.40,Sense
2025-07-17T16:05:00Z,66.40,Sense
2025-07-17T16:06:00Z,31.30,Sense
2025-07-17T16:07:00Z,49.30,Sense
2025-07-17T16:08:00Z,33.60,Sense
2025-07-17T16:10:00Z,11.90,Sense
2025-07-17T16:11:00Z,32.10,Sense
2025-07-17T16:12:00Z,70.90,Sense
2025-07-17T16:13:00Z,22.40,Sense
2025-07-17T16:14:00Z,14.10,Sense
2025-07-17T16:15:00Z,44.80,Sense
2025-07-17T16:16:00Z,67.20,Sense
2025-07-17T16:17:00Z,46.30,Sense
2025-07-17T16:18:00Z,55.20,Sense
2025-07-17T16:19:00Z,24.60,Sense
2025-07-17T16:20:00Z,51.50,Sense
2025-07-17T16:21:00Z,41.80,Sense
2025-07-17T16:22:00Z,67.90,Sense
2025-07-17T16:23:00Z,58.20,Sense
2025-07-17T16:24:00Z,5.90,Sense
2025-07-17T16:25:00Z,5.90,Sense
2025-07-17T16:26:00Z,5.90,Sense
2025-07-17T16:28:00Z,5.90,Sense
2025-07-17T16:33:00Z,8.20,Sense
2025-07-17T16:34:00Z,2.90,Sense
2025-07-17T16:40:00Z,2.90,Sense
2025-07-17T16:42:00Z,26.80,Sense
2025-07-17T16:47:00Z,9.70,Sense
2025-07-17T16:49:00Z,11.20,Sense
2025-07-17T16:53:00Z,5.90,Sense
2025-07-17T16:54:00Z,8.20,Sense
2025-07-17T17:01:00Z,23.10,Sense
2025-07-17T17:04:00Z,5.90,Sense
2025-07-17T17:05:00Z,9.70,Sense
2025-07-17T17:06:00Z,6.70,Sense
2025-07-17T17:07:00Z,50.00,Sense
2025-07-17T17:08:00Z,15.60,Sense
2025-07-17T17:09:00Z,5.90,Sense
2025-07-17T17:12:00Z,34.30,Sense
2025-07-17T17:13:00Z,25.30,Sense
2025-07-17T17:15:00Z,18.60,Sense
2025-07-17T17:18:00Z,4.40,Sense
2025-07-17T17:19:00Z,70.20,Sense
2025-07-17T17:20:00Z,67.20,Sense
2025-07-17T17:21:00Z,32.80,Sense
2025-07-17T17:22:00Z,59.70,Sense
2025-07-17T17:23:00Z,97.10,Sense
2025-07-17T17:24:00Z,62.70,Sense
2025-07-17T17:25:00Z,44.00,Sense
2025-07-17T17:26:00Z,7.40,Sense
2025-07-17T17:27:00Z,9.70,Sense
2025-07-17T17:28:00Z,2.90,Sense
2025-07-17T17:29:00Z,28.30,Sense
2025-07-17T17:33:00Z,6.70,Sense
2025-07-17T17:35:00Z,32.10,Sense
2025-07-17T17:36:00Z,45.50,Sense
2025-07-17T17:37:00Z,35.80,Sense
2025-07-17T17:38:00Z,28.30,Sense
2025-07-17T17:39:00Z,14.90,Sense
2025-07-17T17:40:00Z,15.60,Sense
2025-07-17T17:41:00Z,6.70,Sense
2025-07-17T17:42:00Z,56.00,Sense
2025-07-17T17:43:00Z,53.70,Sense
2025-07-17T17:44:00Z,34.30,Sense
2025-07-17T17:45:00Z,24.60,Sense
2025-07-17T17:48:00Z,16.40,Sense
2025-07-17T17:49:00Z,14.10,Sense
2025-07-17T19:48:00Z,6.70,Sense
2025-07-18T11:16:00Z,6.70,Sense
2025-07-18T11:21:00Z,19.40,Sense
2025-07-18T11:22:00Z,35.80,Sense
2025-07-18T11:23:00Z,59.00,Sense
2025-07-18T11:24:00Z,54.50,Sense
2025-07-18T11:25:00Z,52.20,Sense
2025-07-18T11:26:00Z,17.90,Sense
2025-07-18T11:28:00Z,14.10,Sense
2025-07-18T11:29:00Z,71.70,Sense
2025-07-18T11:30:00Z,56.70,Sense
2025-07-18T11:31:00Z,61.20,Sense
2025-07-18T11:32:00Z,50.70,Sense
2025-07-18T11:33:00Z,56.00,Sense
2025-07-18T11:34:00Z,64.90,Sense
2025-07-18T11:35:00Z,60.50,Sense
2025-07-18T11:36:00Z,68.70,Sense
2025-07-18T11:37:00Z,77.60,Sense
2025-07-18T11:38:00Z,31.30,Sense
2025-07-18T11:39:00Z,48.50,Sense
2025-07-18T11:40:00Z,25.30,Sense
2025-07-18T11:41:00Z,33.60,Sense
2025-07-18T12:57:00Z,18.60,Sense
2025-07-18T12:58:00Z,76.90,Sense
2025-07-18T12:59:00Z,11.90,Sense
2025-07-18T13:00:00Z,80.60,Sense
2025-07-18T13:01:00Z,21.60,Sense
2025-07-18T13:02:00Z,41.00,Sense
2025-07-18T13:03:00Z,16.40,Sense
2025-07-18T13:04:00Z,29.80,Sense
2025-07-18T13:05:00Z,53.00,Sense
2025-07-18T13:06:00Z,51.50,Sense
2025-07-18T13:07:00Z,51.50,Sense
2025-07-18T13:08:00Z,26.80,Sense
2025-07-18T13:09:00Z,5.20,Sense
2025-07-18T13:10:00Z,39.50,Sense
2025-07-18T13:11:00Z,58.20,Sense
2025-07-18T13:52:00Z,5.90,Sense
2025-07-18T13:53:00Z,55.20,Sense
2025-07-18T13:54:00Z,39.50,Sense
2025-07-18T13:55:00Z,26.80,Sense
2025-07-18T13:58:00Z,60.50,Sense
2025-07-18T13:59:00Z,35.10,Sense
2025-07-18T14:00:00Z,53.00,Sense
2025-07-18T14:01:00Z,10.40,Sense
2025-07-18T14:02:00Z,17.90,Sense
2025-07-18T14:03:00Z,23.90,Sense
2025-07-18T14:06:00Z,23.90,Sense
2025-07-18T14:15:00Z,4.40,Sense
2025-07-18T14:16:00Z,62.00,Sense
2025-07-18T14:17:00Z,68.70,Sense
2025-07-18T14:18:00Z,34.30,Sense
2025-07-18T14:19:00Z,17.90,Sense
2025-07-18T14:21:00Z,87.90,Fitbit App
2025-07-18T14:22:00Z,11.20,Sense
2025-07-18T14:23:00Z,40.30,Sense
2025-07-18T14:24:00Z,23.10,Sense
2025-07-18T14:28:00Z,13.40,Sense
2025-07-18T14:29:00Z,14.90,Sense
2025-07-18T14:30:00Z,41.00,Sense
2025-07-18T14:31:00Z,56.00,Sense
2025-07-18T14:32:00Z,20.90,Sense
2025-07-18T14:54:00Z,67.90,Sense
2025-07-18T14:55:00Z,62.70,Sense
2025-07-18T14:56:00Z,3.70,Sense
2025-07-18T15:02:00Z,16.40,Sense
2025-07-18T15:03:00Z,77.60,Sense
2025-07-18T15:04:00Z,32.10,Sense
2025-07-18T15:06:00Z,33.60,Sense
2025-07-18T15:07:00Z,18.60,Sense
2025-07-18T15:12:00Z,16.40,Sense
2025-07-18T15:13:00Z,20.90,Sense
2025-07-18T15:18:00Z,8.90,Sense
2025-07-18T15:19:00Z,33.60,Sense
2025-07-18T15:20:00Z,74.70,Sense
2025-07-18T15:21:00Z,29.80,Sense
2025-07-18T15:24:00Z,10.40,Sense
2025-07-18T17:25:45Z,64.95,Fitbit App
2025-07-18T17:26:45Z,13.42,Fitbit App
2025-07-18T17:27:10Z,45.63,Fitbit App
2025-07-18T17:28:10Z,39.59,Fitbit App
2025-07-18T17:29:10Z,39.59,Fitbit App
2025-07-19T07:52:10Z,12.75,Fitbit App
2025-07-19T07:53:10Z,86.60,Fitbit App
2025-07-19T07:54:10Z,24.16,Fitbit App
2025-07-19T07:55:10Z,18.12,Fitbit App
2025-07-19T07:56:10Z,8.72,Fitbit App
2025-07-19T07:57:10Z,12.08,Fitbit App
2025-07-19T08:08:10Z,6.04,Fitbit App
2025-07-19T08:09:10Z,68.41,Fitbit App
2025-07-19T08:10:10Z,74.48,Fitbit App
2025-07-19T08:11:10Z,30.87,Fitbit App
2025-07-19T08:59:00Z,8.90,Sense
2025-07-19T09:00:00Z,32.10,Sense
2025-07-19T09:01:00Z,64.20,Sense
2025-07-19T09:02:00Z,76.90,Sense
2025-07-19T09:03:00Z,79.10,Sense
2025-07-19T09:04:00Z,59.00,Sense
2025-07-19T09:05:00Z,38.00,Sense
2025-07-19T09:06:00Z,43.30,Sense
2025-07-19T09:07:00Z,53.70,Sense
2025-07-19T09:08:00Z,72.40,Sense
2025-07-19T09:09:00Z,45.50,Sense
2025-07-19T09:10:00Z,49.30,Sense
2025-07-19T09:11:00Z,59.70,Sense
2025-07-19T09:12:00Z,59.00,Sense
2025-07-19T09:13:00Z,10.40,Sense
2025-07-19T09:14:00Z,59.70,Sense
2025-07-19T09:15:00Z,2.90,Sense
2025-07-19T11:44:10Z,0.67,Fitbit App
2025-07-19T11:45:10Z,16.10,Fitbit App
2025-07-19T11:46:10Z,25.50,Fitbit App
2025-07-19T11:47:10Z,36.23,Fitbit App
2025-07-19T11:48:10Z,26.17,Fitbit App
2025-07-19T11:49:10Z,32.88,Fitbit App
2025-07-19T11:50:10Z,30.87,Fitbit App
2025-07-19T11:51:10Z,39.59,Fitbit App
2025-07-19T11:52:10Z,79.67,Fitbit App
2025-07-19T11:53:10Z,67.55,Fitbit App
2025-07-19T11:54:10Z,32.21,Fitbit App
2025-07-19T11:55:10Z,38.25,Fitbit App
2025-07-19T11:56:10Z,87.47,Fitbit App
2025-07-19T11:57:10Z,27.51,Fitbit App
2025-07-19T11:59:10Z,17.45,Fitbit App
2025-07-19T12:00:10Z,69.28,Fitbit App
2025-07-19T12:12:10Z,3.36,Fitbit App
2025-07-19T12:13:10Z,11.41,Fitbit App
2025-07-19T12:14:10Z,10.07,Fitbit App
2025-07-19T12:15:10Z,10.74,Fitbit App
2025-07-19T12:27:10Z,17.45,Fitbit App
2025-07-19T12:28:10Z,4.03,Fitbit App
2025-07-19T12:29:10Z,27.51,Fitbit App
2025-07-19T12:30:10Z,31.54,Fitbit App
2025-07-19T12:37:10Z,0.67,Fitbit App
2025-07-19T12:38:10Z,18.12,Fitbit App
2025-07-19T12:39:10Z,28.18,Fitbit App
2025-07-19T12:40:10Z,18.12,Fitbit App
2025-07-19T12:41:10Z,22.81,Fitbit App
2025-07-19T12:42:10Z,2.68,Fitbit App
2025-07-19T12:43:10Z,30.20,Fitbit App
2025-07-19T12:44:10Z,32.88,Fitbit App
2025-07-19T12:45:10Z,26.84,Fitbit App
2025-07-19T12:46:10Z,23.49,Fitbit App
2025-07-19T12:48:10Z,18.79,Fitbit App
2025-07-19T12:49:10Z,40.26,Fitbit App
2025-07-19T12:50:10Z,32.21,Fitbit App
2025-07-19T12:51:10Z,30.87,Fitbit App
2025-07-19T12:52:10Z,16.10,Fitbit App
2025-07-19T12:54:10Z,0.67,Fitbit App
2025-07-19T12:55:10Z,32.88,Fitbit App
2025-07-19T12:56:10Z,44.96,Fitbit App
2025-07-19T12:57:10Z,59.75,Fitbit App
2025-07-19T12:58:10Z,14.76,Fitbit App
2025-07-19T13:00:10Z,0.67,Fitbit App
2025-07-19T13:01:10Z,37.58,Fitbit App
2025-07-19T13:02:10Z,63.22,Fitbit App
2025-07-19T13:20:10Z,1.34,Fitbit App
2025-07-19T13:21:10Z,71.01,Fitbit App
2025-07-19T13:22:10Z,68.41,Fitbit App
2025-07-19T13:23:10Z,45.63,Fitbit App
2025-07-19T13:24:10Z,72.74,Fitbit App
2025-07-19T13:25:10Z,83.14,Fitbit App
2025-07-19T13:26:10Z,80.54,Fitbit App
2025-07-19T13:27:10Z,64.08,Fitbit App
2025-07-19T13:28:10Z,62.35,Fitbit App
2025-07-19T13:29:10Z,39.59,Fitbit App
2025-07-19T13:30:10Z,42.94,Fitbit App
2025-07-19T13:31:10Z,6.04,Fitbit App
2025-07-19T13:34:10Z,4.70,Fitbit App
2025-07-19T13:35:10Z,74.48,Fitbit App
2025-07-19T13:36:10Z,39.59,Fitbit App
2025-07-19T13:37:10Z,9.39,Fitbit App
2025-07-19T13:38:10Z,43.62,Fitbit App
2025-07-19T14:42:00Z,12.60,Sense
2025-07-19T14:43:00Z,55.20,Sense
2025-07-19T14:44:00Z,39.50,Sense
2025-07-19T14:45:00Z,24.60,Sense
2025-07-19T14:46:00Z,12.60,Sense
2025-07-19T14:47:00Z,80.52,Fitbit App
2025-07-19T14:48:00Z,40.30,Sense
2025-07-19T14:49:00Z,55.20,Sense
2025-07-19T14:50:00Z,40.30,Sense
2025-07-19T14:51:00Z,17.10,Sense
2025-07-19T14:52:00Z,50.00,Sense
2025-07-19T14:53:00Z,48.50,Sense
2025-07-19T14:54:00Z,35.10,Sense
2025-07-19T14:56:00Z,20.10,Sense
2025-07-19T14:57:00Z,17.10,Sense
2025-07-19T15:07:00Z,28.30,Sense
2025-07-19T15:08:00Z,43.30,Sense
2025-07-19T15:09:00Z,73.90,Sense
2025-07-19T15:10:00Z,7.40,Sense
2025-07-19T15:14:00Z,12.60,Sense
2025-07-19T20:41:10Z,9.39,Fitbit App
2025-07-20T00:11:10Z,9.39,Fitbit App
2025-07-20T07:44:10Z,0.67,Fitbit App
2025-07-20T07:45:10Z,44.29,Fitbit App
2025-07-20T07:46:10Z,75.34,Fitbit App
2025-07-20T07:47:10Z,26.17,Fitbit App
2025-07-20T07:48:10Z,6.71,Fitbit App
2025-07-20T08:03:10Z,0.67,Fitbit App
2025-07-20T08:04:10Z,18.12,Fitbit App
2025-07-20T08:05:10Z,42.27,Fitbit App
2025-07-20T08:06:10Z,86.60,Fitbit App
2025-07-20T08:07:10Z,16.78,Fitbit App
2025-07-20T10:42:10Z,1.34,Fitbit App
2025-07-20T10:43:10Z,22.14,Fitbit App
2025-07-20T10:44:10Z,19.46,Fitbit App
2025-07-20T10:45:10Z,5.37,Fitbit App
2025-07-20T11:04:10Z,27.51,Fitbit App
2025-07-20T11:05:10Z,29.52,Fitbit App
2025-07-20T11:06:10Z,15.43,Fitbit App
2025-07-20T11:07:10Z,19.46,Fitbit App
2025-07-20T11:08:10Z,0.67,Fitbit App
2025-07-20T11:09:10Z,6.04,Fitbit App
2025-07-20T11:10:10Z,14.09,Fitbit App
2025-07-20T11:11:10Z,88.33,Fitbit App
2025-07-20T11:12:10Z,64.08,Fitbit App
2025-07-20T11:13:10Z,23.49,Fitbit App
2025-07-20T11:19:10Z,6.04,Fitbit App
2025-07-20T11:20:10Z,74.48,Fitbit App
2025-07-20T11:21:10Z,42.94,Fitbit App
2025-07-20T11:22:10Z,41.60,Fitbit App
2025-07-20T11:23:10Z,65.82,Fitbit App
2025-07-20T11:24:10Z,40.93,Fitbit App
2025-07-20T11:25:10Z,63.22,Fitbit App
2025-07-20T11:26:10Z,0.67,Fitbit App
2025-07-20T11:27:10Z,12.75,Fitbit App
2025-07-20T11:28:10Z,13.42,Fitbit App
2025-07-20T11:29:10Z,20.13,Fitbit App
2025-07-20T11:30:10Z,10.74,Fitbit App
2025-07-20T11:33:10Z,0.67,Fitbit App
2025-07-20T11:34:10Z,7.38,Fitbit App
2025-07-20T11:41:10Z,1.34,Fitbit App
2025-07-20T11:42:10Z,24.83,Fitbit App
2025-07-20T11:56:10Z,0.67,Fitbit App
2025-07-20T11:57:10Z,16.10,Fitbit App
2025-07-20T12:03:10Z,1.34,Fitbit App
2025-07-20T12:04:10Z,17.45,Fitbit App
2025-07-20T12:05:10Z,17.45,Fitbit App
2025-07-20T12:08:10Z,1.34,Fitbit App
2025-07-20T12:09:10Z,18.79,Fitbit App
2025-07-20T12:10:10Z,1.34,Fitbit App
2025-07-20T12:11:10Z,64.08,Fitbit App
2025-07-20T12:14:10Z,4.03,Fitbit App
2025-07-20T12:15:32Z,32.88,Fitbit App
2025-07-20T12:16:32Z,38.25,Fitbit App
2025-07-20T12:18:32Z,1.34,Fitbit App
2025-07-20T12:19:32Z,86.60,Fitbit App
2025-07-20T12:20:32Z,82.27,Fitbit App
2025-07-20T12:21:32Z,6.04,Fitbit App
2025-07-20T13:31:00Z,4.40,Sense
2025-07-20T13:32:00Z,8.90,Sense
2025-07-20T13:36:00Z,5.90,Sense
2025-07-20T13:37:00Z,4.40,Sense
2025-07-20T13:38:00Z,31.30,Sense
2025-07-20T13:39:00Z,28.30,Sense
2025-07-20T13:40:00Z,38.00,Sense
2025-07-20T13:41:00Z,32.10,Sense
2025-07-20T13:44:00Z,91.26,Fitbit App
2025-07-20T13:45:00Z,71.70,Sense
2025-07-20T13:46:00Z,62.00,Sense
2025-07-20T13:47:00Z,62.00,Sense
2025-07-20T13:48:00Z,82.10,Sense
2025-07-20T13:49:00Z,85.10,Sense
2025-07-20T13:50:00Z,56.00,Sense
2025-07-20T13:51:00Z,8.90,Sense
2025-07-20T13:52:00Z,2.90,Sense
2025-07-20T13:53:00Z,40.30,Sense
2025-07-20T13:54:00Z,29.80,Sense
2025-07-20T13:55:00Z,26.10,Sense
2025-07-21T01:43:32Z,0.67,Fitbit App
2025-07-21T01:44:32Z,18.12,Fitbit App
2025-07-21T01:45:32Z,10.74,Fitbit App
2025-07-21T04:45:32Z,1.34,Fitbit App
2025-07-21T04:46:32Z,7.38,Fitbit App
2025-07-21T08:45:32Z,1.34,Fitbit App
2025-07-21T08:46:00Z,18.60,Sense
2025-07-21T08:47:00Z,9.70,Sense
2025-07-21T08:48:00Z,41.80,Sense
2025-07-21T08:49:00Z,37.30,Sense
2025-07-21T08:50:00Z,70.90,Sense
2025-07-21T08:51:00Z,86.60,Sense
2025-07-21T08:52:00Z,69.40,Sense
2025-07-21T08:53:00Z,64.20,Sense
2025-07-21T08:54:00Z,71.70,Sense
2025-07-21T08:55:00Z,65.70,Sense
2025-07-21T08:56:00Z,79.90,Sense
2025-07-21T08:57:00Z,74.70,Sense
2025-07-21T08:58:00Z,59.00,Sense
2025-07-21T08:59:00Z,51.50,Sense
2025-07-21T09:00:00Z,55.20,Sense
2025-07-21T09:01:00Z,46.30,Sense
2025-07-21T09:02:00Z,53.70,Sense
2025-07-21T09:03:00Z,59.00,Sense
2025-07-21T09:04:00Z,73.20,Sense
2025-07-21T09:05:00Z,7.40,Sense
2025-07-21T19:52:32Z,1.34,Fitbit App
2025-07-21T19:53:32Z,62.35,Fitbit App
2025-07-21T19:54:32Z,42.27,Fitbit App
2025-07-21T19:55:32Z,0.67,Fitbit App
2025-07-21T19:56:32Z,42.27,Fitbit App
2025-07-21T19:57:32Z,81.40,Fitbit App
2025-07-21T19:58:32Z,78.81,Fitbit App
2025-07-21T19:59:32Z,32.88,Fitbit App
2025-07-21T20:00:32Z,81.40,Fitbit App
2025-07-21T20:01:32Z,63.22,Fitbit App
2025-07-22T08:12:32Z,1.34,Fitbit App
2025-07-22T08:13:32Z,77.94,Fitbit App
2025-07-22T08:14:32Z,60.62,Fitbit App
2025-07-22T08:15:32Z,12.08,Fitbit App
2025-07-22T08:16:32Z,19.46,Fitbit App
2025-07-22T08:17:32Z,17.45,Fitbit App
2025-07-22T08:31:32Z,0.67,Fitbit App
2025-07-22T08:32:32Z,38.25,Fitbit App
2025-07-22T08:33:32Z,34.89,Fitbit App
2025-07-22T08:34:32Z,77.07,Fitbit App
2025-07-22T10:51:00Z,18.60,Sense
2025-07-22T10:52:00Z,16.40,Sense
2025-07-22T11:11:00Z,51.50,Sense
2025-07-22T11:12:00Z,67.20,Sense
2025-07-22T11:13:00Z,52.20,Sense
2025-07-22T11:14:00Z,4.40,Sense
2025-07-22T11:19:00Z,70.20,Sense
2025-07-22T11:20:00Z,73.90,Sense
2025-07-22T11:21:00Z,70.90,Sense
2025-07-22T11:22:00Z,70.20,Sense
2025-07-22T11:23:00Z,41.00,Sense
2025-07-22T11:24:00Z,20.90,Sense
2025-07-22T11:25:00Z,15.60,Sense
2025-07-22T11:26:00Z,36.60,Sense
2025-07-22T11:27:00Z,35.10,Sense
2025-07-22T11:28:00Z,62.70,Sense
2025-07-22T11:29:00Z,47.00,Sense
2025-07-22T11:30:00Z,26.10,Sense
2025-07-22T11:59:00Z,11.90,Sense
2025-07-22T12:03:00Z,8.90,Sense
2025-07-22T12:05:00Z,22.40,Sense
2025-07-22T12:06:00Z,33.60,Sense
2025-07-22T12:07:00Z,6.70,Sense
2025-07-22T12:08:00Z,26.80,Sense
2025-07-22T12:09:00Z,45.50,Sense
2025-07-22T12:10:00Z,7.40,Sense
2025-07-22T12:11:00Z,5.90,Sense
2025-07-22T12:12:00Z,8.90,Sense
2025-07-22T12:13:00Z,60.50,Sense
2025-07-22T12:14:00Z,73.20,Sense
2025-07-22T12:15:00Z,16.40,Sense
2025-07-22T14:08:22Z,20.13,Fitbit App
2025-07-22T14:19:22Z,0.67,Fitbit App
2025-07-22T14:20:22Z,30.20,Fitbit App
2025-07-22T14:21:22Z,40.93,Fitbit App
2025-07-22T14:22:22Z,71.88,Fitbit App
2025-07-22T14:28:22Z,0.67,Fitbit App
2025-07-22T14:29:00Z,29.10,Sense
2025-07-22T14:30:00Z,79.10,Sense
2025-07-22T14:31:00Z,22.40,Sense
2025-07-22T14:32:00Z,86.56,Fitbit App
2025-07-22T14:33:00Z,61.20,Sense
2025-07-22T14:34:00Z,81.40,Sense
2025-07-22T14:35:00Z,53.70,Sense
2025-07-22T14:36:00Z,57.50,Sense
2025-07-22T14:37:00Z,47.80,Sense
2025-07-22T14:38:00Z,48.50,Sense
2025-07-22T14:39:00Z,29.10,Sense
2025-07-22T14:43:00Z,3.70,Sense
2025-07-22T14:47:22Z,1.34,Fitbit App
2025-07-22T14:48:22Z,34.22,Fitbit App
2025-07-22T14:49:22Z,14.09,Fitbit App
2025-07-22T14:50:22Z,0.67,Fitbit App
2025-07-22T14:51:22Z,18.79,Fitbit App
2025-07-22T14:52:22Z,62.35,Fitbit App
2025-07-22T14:53:22Z,42.27,Fitbit App
2025-07-22T14:54:22Z,42.94,Fitbit App
2025-07-22T14:55:22Z,67.55,Fitbit App
2025-07-22T14:56:22Z,3.36,Fitbit App
2025-07-22T15:20:22Z,0.67,Fitbit App
2025-07-22T15:21:22Z,30.87,Fitbit App
2025-07-22T15:22:22Z,11.41,Fitbit App
2025-07-22T15:43:22Z,0.67,Fitbit App
2025-07-22T15:44:22Z,36.91,Fitbit App
2025-07-22T15:45:22Z,73.61,Fitbit App
2025-07-22T15:46:22Z,68.41,Fitbit App
2025-07-22T15:47:22Z,7.38,Fitbit App
2025-07-22T15:48:22Z,72.74,Fitbit App
2025-07-22T15:49:22Z,34.89,Fitbit App
2025-07-22T15:50:22Z,42.27,Fitbit App
2025-07-22T15:51:22Z,21.47,Fitbit App
2025-07-22T17:54:22Z,1.34,Fitbit App
2025-07-22T17:55:22Z,36.91,Fitbit App
2025-07-22T17:56:22Z,5.37,Fitbit App
2025-07-22T17:57:22Z,2.01,Fitbit App
2025-07-22T17:58:22Z,76.21,Fitbit App
2025-07-22T17:59:22Z,6.71,Fitbit App
2025-07-22T18:00:22Z,77.07,Fitbit App
2025-07-22T18:01:22Z,16.10,Fitbit App
2025-07-22T18:37:22Z,4.70,Fitbit App
2025-07-22T18:38:22Z,25.50,Fitbit App
2025-07-22T18:39:22Z,11.41,Fitbit App
2025-07-22T18:40:22Z,9.39,Fitbit App
2025-07-22T18:41:22Z,24.83,Fitbit App
2025-07-22T18:42:22Z,31.54,Fitbit App
2025-07-22T18:43:22Z,11.41,Fitbit App
2025-07-22T18:44:22Z,24.16,Fitbit App
2025-07-22T18:45:22Z,25.50,Fitbit App
2025-07-22T18:46:22Z,25.50,Fitbit App
2025-07-22T18:47:22Z,18.79,Fitbit App
2025-07-22T18:48:22Z,25.50,Fitbit App
2025-07-22T18:49:22Z,28.85,Fitbit App
2025-07-22T18:50:22Z,28.85,Fitbit App
2025-07-22T18:51:22Z,18.12,Fitbit App
2025-07-22T18:52:22Z,20.80,Fitbit App
2025-07-22T18:53:22Z,28.18,Fitbit App
2025-07-22T18:54:22Z,85.73,Fitbit App
2025-07-22T18:55:22Z,6.04,Fitbit App
2025-07-22T18:56:22Z,22.14,Fitbit App
2025-07-22T18:57:22Z,20.13,Fitbit App
2025-07-22T19:08:22Z,24.16,Fitbit App
2025-07-22T19:09:22Z,80.54,Fitbit App
2025-07-22T19:10:22Z,80.54,Fitbit App
2025-07-22T19:11:22Z,16.10,Fitbit App
2025-07-22T19:12:22Z,0.67,Fitbit App
2025-07-23T03:16:22Z,14.76,Fitbit App
2025-07-23T03:17:22Z,81.40,Fitbit App
2025-07-23T03:18:22Z,62.35,Fitbit App
