timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-07-31T13:34:13Z,0,0,304,Sense 2
2025-07-31T13:34:14Z,0,0,-304,Sense 2
2025-07-31T13:34:15Z,0,0,-304,Sense 2
2025-07-31T13:34:16Z,0,0,609,Sense 2
2025-07-31T13:34:17Z,0,0,0,Sense 2
2025-07-31T13:34:18Z,0,0,0,Sense 2
2025-07-31T13:34:19Z,0,0,0,Sense 2
2025-07-31T13:34:20Z,0,0,-304,Sense 2
2025-07-31T13:34:21Z,0,0,304,Sense 2
2025-07-31T13:34:22Z,0,0,0,Sense 2
2025-07-31T13:34:23Z,0,0,-304,Sense 2
2025-07-31T13:34:24Z,0,0,304,Sense 2
2025-07-31T13:34:25Z,0,0,0,Sense 2
2025-07-31T13:34:26Z,0,0,-304,Sense 2
2025-07-31T13:34:27Z,0,0,304,Sense 2
2025-07-31T13:34:28Z,0,0,0,Sense 2
2025-07-31T13:34:29Z,0,0,-304,Sense 2
2025-07-31T13:34:30Z,0,0,304,Sense 2
2025-07-31T13:34:31Z,0,0,304,Sense 2
2025-07-31T13:34:32Z,0,0,0,Sense 2
2025-07-31T13:34:33Z,0,0,0,Sense 2
2025-07-31T13:34:34Z,0,0,-304,Sense 2
2025-07-31T13:34:35Z,0,0,0,Sense 2
2025-07-31T13:34:36Z,0,0,304,Sense 2
2025-07-31T13:34:37Z,0,0,0,Sense 2
2025-07-31T13:34:38Z,0,0,0,Sense 2
2025-07-31T13:34:39Z,0,0,-304,Sense 2
2025-07-31T13:34:40Z,2,0,0,Sense 2
2025-07-31T13:34:41Z,2,0,0,Sense 2
2025-07-31T13:34:42Z,0,0,0,Sense 2
2025-07-31T13:34:43Z,0,0,304,Sense 2
2025-07-31T13:34:44Z,0,0,0,Sense 2
2025-07-31T13:34:45Z,0,0,0,Sense 2
2025-07-31T13:34:46Z,0,0,0,Sense 2
2025-07-31T13:34:47Z,0,0,0,Sense 2
2025-07-31T13:34:48Z,0,0,0,Sense 2
2025-07-31T13:34:49Z,0,0,0,Sense 2
2025-07-31T13:34:50Z,2,0,0,Sense 2
2025-07-31T13:34:51Z,1,0,-304,Sense 2
2025-07-31T13:34:52Z,2,0,0,Sense 2
2025-07-31T13:34:53Z,1,0,0,Sense 2
2025-07-31T13:34:54Z,1,140,0,Sense 2
2025-07-31T13:34:55Z,0,240,-304,Sense 2
2025-07-31T13:34:56Z,0,330,609,Sense 2
2025-07-31T13:34:57Z,0,380,0,Sense 2
2025-07-31T13:34:58Z,0,430,0,Sense 2
2025-07-31T13:34:59Z,0,0,-304,Sense 2
2025-07-31T13:35:00Z,0,0,304,Sense 2
2025-07-31T13:35:01Z,0,0,914,Sense 2
2025-07-31T13:35:02Z,0,0,-1219,Sense 2
2025-07-31T13:35:03Z,0,0,609,Sense 2
2025-07-31T13:35:04Z,0,0,304,Sense 2
2025-07-31T13:35:05Z,0,0,0,Sense 2
2025-07-31T13:35:06Z,0,0,-609,Sense 2
2025-07-31T13:35:07Z,0,0,609,Sense 2
2025-07-31T13:35:08Z,0,0,609,Sense 2
2025-07-31T13:35:09Z,0,0,-1219,Sense 2
2025-07-31T13:35:10Z,0,0,304,Sense 2
2025-07-31T13:35:11Z,0,0,0,Sense 2
2025-07-31T13:35:12Z,0,0,-304,Sense 2
2025-07-31T13:35:13Z,0,0,-304,Sense 2
2025-07-31T13:35:14Z,0,0,0,Sense 2
2025-07-31T13:35:15Z,0,0,914,Sense 2
2025-07-31T13:35:16Z,0,0,304,Sense 2
2025-07-31T13:35:17Z,2,0,304,Sense 2
2025-07-31T13:35:18Z,1,0,-609,Sense 2
2025-07-31T13:35:19Z,2,140,609,Sense 2
2025-07-31T13:35:20Z,0,240,-914,Sense 2
2025-07-31T13:35:21Z,0,1140,-304,Sense 2
2025-07-31T13:35:22Z,0,0,304,Sense 2
2025-07-31T13:35:23Z,0,0,0,Sense 2
2025-07-31T13:35:24Z,0,0,0,Sense 2
2025-07-31T13:35:25Z,0,0,0,Sense 2
2025-07-31T13:35:26Z,0,0,304,Sense 2
2025-07-31T13:35:27Z,0,0,-304,Sense 2
2025-07-31T13:35:28Z,0,0,-304,Sense 2
2025-07-31T13:35:29Z,0,0,609,Sense 2
2025-07-31T13:35:30Z,0,0,-304,Sense 2
2025-07-31T13:35:31Z,0,0,304,Sense 2
2025-07-31T13:35:32Z,0,0,0,Sense 2
2025-07-31T13:35:33Z,0,0,0,Sense 2
2025-07-31T13:35:34Z,0,0,0,Sense 2
2025-07-31T13:35:35Z,0,0,0,Sense 2
2025-07-31T13:35:36Z,0,0,0,Sense 2
2025-07-31T13:35:37Z,0,0,0,Sense 2
2025-07-31T13:35:38Z,0,0,0,Sense 2
2025-07-31T13:35:39Z,0,0,0,Sense 2
2025-07-31T13:35:40Z,0,0,-609,Sense 2
2025-07-31T13:35:41Z,0,0,304,Sense 2
2025-07-31T13:35:42Z,0,0,-304,Sense 2
2025-07-31T13:35:43Z,0,0,0,Sense 2
2025-07-31T13:35:44Z,0,0,304,Sense 2
2025-07-31T13:35:45Z,0,0,304,Sense 2
2025-07-31T13:35:46Z,0,0,-304,Sense 2
2025-07-31T13:35:47Z,0,0,0,Sense 2
2025-07-31T13:35:48Z,0,0,304,Sense 2
2025-07-31T13:35:49Z,0,0,304,Sense 2
2025-07-31T13:35:50Z,0,0,-609,Sense 2
2025-07-31T13:35:51Z,0,0,609,Sense 2
2025-07-31T13:35:52Z,0,0,-609,Sense 2
2025-07-31T13:35:53Z,0,0,304,Sense 2
2025-07-31T13:35:54Z,0,0,0,Sense 2
2025-07-31T13:35:55Z,0,0,0,Sense 2
2025-07-31T13:35:56Z,0,0,-304,Sense 2
2025-07-31T13:35:57Z,0,0,0,Sense 2
2025-07-31T13:35:58Z,0,0,304,Sense 2
2025-07-31T13:35:59Z,0,0,0,Sense 2
2025-07-31T13:36:00Z,0,0,304,Sense 2
2025-07-31T13:36:01Z,0,0,0,Sense 2
2025-07-31T13:36:02Z,0,0,-609,Sense 2
2025-07-31T13:36:03Z,0,0,609,Sense 2
2025-07-31T13:36:04Z,0,0,-609,Sense 2
2025-07-31T13:36:05Z,0,0,304,Sense 2
2025-07-31T13:36:06Z,0,0,304,Sense 2
2025-07-31T13:36:07Z,0,0,-609,Sense 2
2025-07-31T13:36:08Z,0,0,609,Sense 2
2025-07-31T13:36:09Z,0,0,-609,Sense 2
2025-07-31T13:36:10Z,0,0,0,Sense 2
2025-07-31T13:36:11Z,0,0,304,Sense 2
2025-07-31T13:36:12Z,0,0,-304,Sense 2
2025-07-31T13:36:13Z,0,0,304,Sense 2
2025-07-31T13:36:14Z,0,0,-304,Sense 2
2025-07-31T13:36:15Z,0,0,-304,Sense 2
2025-07-31T13:36:16Z,0,0,609,Sense 2
2025-07-31T13:36:17Z,0,0,0,Sense 2
2025-07-31T13:36:18Z,0,0,-609,Sense 2
2025-07-31T13:36:19Z,0,0,0,Sense 2
2025-07-31T13:36:20Z,0,0,0,Sense 2
2025-07-31T13:36:21Z,2,0,609,Sense 2
2025-07-31T13:36:22Z,2,0,609,Sense 2
2025-07-31T13:36:23Z,0,0,-609,Sense 2
2025-07-31T13:36:24Z,0,0,304,Sense 2
2025-07-31T13:36:25Z,0,0,-609,Sense 2
2025-07-31T13:36:26Z,0,0,304,Sense 2
2025-07-31T13:36:27Z,0,0,0,Sense 2
2025-07-31T13:36:28Z,0,0,0,Sense 2
2025-07-31T13:36:29Z,0,0,0,Sense 2
2025-07-31T13:36:30Z,0,0,304,Sense 2
2025-07-31T13:36:31Z,0,0,0,Sense 2
2025-07-31T13:36:32Z,0,0,0,Sense 2
2025-07-31T13:36:33Z,0,0,-304,Sense 2
2025-07-31T13:36:34Z,0,0,609,Sense 2
2025-07-31T13:36:35Z,0,0,-304,Sense 2
2025-07-31T13:36:36Z,0,0,-304,Sense 2
2025-07-31T13:36:37Z,0,0,0,Sense 2
2025-07-31T13:36:38Z,0,0,609,Sense 2
2025-07-31T13:36:39Z,0,0,0,Sense 2
2025-07-31T13:36:40Z,0,0,-609,Sense 2
2025-07-31T13:36:41Z,0,0,304,Sense 2
2025-07-31T13:36:42Z,0,0,304,Sense 2
2025-07-31T13:36:43Z,0,0,-304,Sense 2
2025-07-31T13:36:44Z,0,0,-304,Sense 2
2025-07-31T13:36:45Z,0,0,304,Sense 2
2025-07-31T13:36:46Z,0,0,0,Sense 2
2025-07-31T13:36:47Z,0,0,304,Sense 2
2025-07-31T13:36:48Z,0,0,-304,Sense 2
2025-07-31T13:36:49Z,0,0,304,Sense 2
2025-07-31T13:36:50Z,0,0,-304,Sense 2
2025-07-31T13:36:51Z,0,0,0,Sense 2
2025-07-31T13:36:52Z,0,0,0,Sense 2
2025-07-31T13:36:53Z,0,0,0,Sense 2
2025-07-31T13:36:54Z,0,0,0,Sense 2
2025-07-31T13:36:55Z,0,0,0,Sense 2
2025-07-31T13:36:56Z,0,0,0,Sense 2
2025-07-31T13:36:57Z,0,0,-304,Sense 2
2025-07-31T13:36:58Z,0,0,304,Sense 2
2025-07-31T13:36:59Z,0,0,0,Sense 2
2025-07-31T13:37:00Z,0,0,0,Sense 2
2025-07-31T13:37:01Z,0,0,304,Sense 2
2025-07-31T13:37:02Z,0,0,0,Sense 2
2025-07-31T13:37:03Z,0,0,-609,Sense 2
2025-07-31T13:37:04Z,0,0,304,Sense 2
2025-07-31T13:37:05Z,0,0,-304,Sense 2
2025-07-31T13:37:06Z,0,0,304,Sense 2
2025-07-31T13:37:07Z,0,0,-304,Sense 2
2025-07-31T13:37:08Z,0,0,304,Sense 2
2025-07-31T13:37:09Z,0,0,0,Sense 2
2025-07-31T13:37:10Z,0,0,0,Sense 2
2025-07-31T13:37:11Z,0,0,304,Sense 2
2025-07-31T13:37:12Z,0,0,-609,Sense 2
2025-07-31T13:37:13Z,0,0,304,Sense 2
2025-07-31T13:37:14Z,0,0,304,Sense 2
2025-07-31T13:37:15Z,0,0,-304,Sense 2
2025-07-31T13:37:16Z,0,0,0,Sense 2
2025-07-31T13:37:17Z,0,0,-304,Sense 2
2025-07-31T13:37:18Z,0,0,-304,Sense 2
2025-07-31T13:37:19Z,0,0,304,Sense 2
2025-07-31T13:37:20Z,0,0,304,Sense 2
2025-07-31T13:37:21Z,0,0,0,Sense 2
2025-07-31T13:37:22Z,0,0,0,Sense 2
2025-07-31T13:37:23Z,0,0,304,Sense 2
2025-07-31T13:37:24Z,0,0,-609,Sense 2
2025-07-31T13:37:25Z,0,0,0,Sense 2
2025-07-31T13:37:26Z,0,0,-304,Sense 2
2025-07-31T13:37:27Z,0,0,304,Sense 2
2025-07-31T13:37:28Z,0,0,0,Sense 2
2025-07-31T13:37:29Z,0,0,0,Sense 2
2025-07-31T13:37:30Z,0,0,0,Sense 2
2025-07-31T13:37:31Z,0,0,-304,Sense 2
2025-07-31T13:37:32Z,0,0,304,Sense 2
2025-07-31T13:37:33Z,0,0,0,Sense 2
2025-07-31T13:37:34Z,0,0,0,Sense 2
2025-07-31T13:37:35Z,0,0,0,Sense 2
2025-07-31T13:37:36Z,1,0,0,Sense 2
2025-07-31T13:37:37Z,2,0,0,Sense 2
2025-07-31T13:37:38Z,1,0,0,Sense 2
2025-07-31T13:37:39Z,1,0,304,Sense 2
2025-07-31T13:37:40Z,0,0,304,Sense 2
2025-07-31T13:37:41Z,4,0,-609,Sense 2
2025-07-31T13:37:42Z,1,0,0,Sense 2
2025-07-31T13:37:43Z,0,0,0,Sense 2
2025-07-31T13:37:44Z,1,0,0,Sense 2
2025-07-31T13:37:45Z,1,0,304,Sense 2
2025-07-31T13:37:46Z,2,0,-609,Sense 2
2025-07-31T13:37:47Z,1,140,609,Sense 2
2025-07-31T13:37:48Z,1,290,0,Sense 2
2025-07-31T13:37:49Z,2,460,-304,Sense 2
2025-07-31T13:37:50Z,2,660,304,Sense 2
2025-07-31T13:37:51Z,0,810,-304,Sense 2
2025-07-31T13:37:52Z,0,790,-304,Sense 2
2025-07-31T13:37:53Z,0,740,304,Sense 2
2025-07-31T13:37:54Z,0,0,0,Sense 2
2025-07-31T13:37:55Z,0,0,0,Sense 2
2025-07-31T13:37:56Z,0,0,-304,Sense 2
2025-07-31T13:37:57Z,0,0,609,Sense 2
2025-07-31T13:37:58Z,0,0,-304,Sense 2
2025-07-31T13:37:59Z,0,0,0,Sense 2
2025-07-31T13:38:00Z,0,0,0,Sense 2
2025-07-31T13:38:01Z,0,0,-304,Sense 2
2025-07-31T13:38:02Z,2,0,0,Sense 2
2025-07-31T13:38:03Z,2,0,0,Sense 2
2025-07-31T13:38:04Z,0,0,0,Sense 2
2025-07-31T13:38:05Z,0,0,304,Sense 2
2025-07-31T13:38:06Z,0,0,0,Sense 2
2025-07-31T13:38:07Z,1,0,-304,Sense 2
2025-07-31T13:38:08Z,1,0,0,Sense 2
2025-07-31T13:38:09Z,0,0,0,Sense 2
2025-07-31T13:38:10Z,4,0,304,Sense 2
2025-07-31T13:38:11Z,0,0,0,Sense 2
2025-07-31T13:38:12Z,2,0,304,Sense 2
2025-07-31T13:38:13Z,1,0,-304,Sense 2
2025-07-31T13:38:14Z,1,0,0,Sense 2
2025-07-31T13:38:15Z,1,0,609,Sense 2
2025-07-31T13:38:16Z,2,140,-304,Sense 2
2025-07-31T13:38:17Z,1,280,0,Sense 2
2025-07-31T13:38:18Z,0,380,0,Sense 2
2025-07-31T13:38:19Z,1,470,304,Sense 2
2025-07-31T13:38:20Z,0,0,-609,Sense 2
2025-07-31T13:38:21Z,2,0,0,Sense 2
2025-07-31T13:38:22Z,2,0,609,Sense 2
2025-07-31T13:38:23Z,2,790,-304,Sense 2
2025-07-31T13:38:24Z,2,410,304,Sense 2
2025-07-31T13:38:25Z,0,510,-304,Sense 2
2025-07-31T13:38:26Z,3,710,-304,Sense 2
2025-07-31T13:38:27Z,0,850,0,Sense 2
2025-07-31T13:38:28Z,1,820,-304,Sense 2
2025-07-31T13:38:29Z,2,0,304,Sense 2
2025-07-31T13:38:30Z,2,1500,-304,Sense 2
2025-07-31T13:38:31Z,2,790,609,Sense 2
2025-07-31T13:38:32Z,0,820,-304,Sense 2
2025-07-31T13:38:33Z,2,890,0,Sense 2
2025-07-31T13:38:34Z,2,1070,-304,Sense 2
2025-07-31T13:38:35Z,2,1100,0,Sense 2
2025-07-31T13:38:36Z,2,1120,304,Sense 2
2025-07-31T13:38:37Z,1,1180,-304,Sense 2
2025-07-31T13:38:38Z,1,1180,304,Sense 2
2025-07-31T13:38:39Z,1,1180,0,Sense 2
2025-07-31T13:38:40Z,2,1170,0,Sense 2
2025-07-31T13:38:41Z,1,1170,0,Sense 2
2025-07-31T13:38:42Z,0,1060,0,Sense 2
2025-07-31T13:38:43Z,0,950,609,Sense 2
2025-07-31T13:38:44Z,1,820,0,Sense 2
2025-07-31T13:38:45Z,1,0,-304,Sense 2
2025-07-31T13:38:46Z,2,480,304,Sense 2
2025-07-31T13:38:47Z,1,540,-609,Sense 2
2025-07-31T13:38:48Z,2,650,609,Sense 2
2025-07-31T13:38:49Z,2,800,-304,Sense 2
2025-07-31T13:38:50Z,1,960,-304,Sense 2
2025-07-31T13:38:51Z,2,1000,304,Sense 2
2025-07-31T13:38:52Z,2,1070,304,Sense 2
2025-07-31T13:38:53Z,2,1120,-609,Sense 2
2025-07-31T13:38:54Z,2,1160,304,Sense 2
2025-07-31T13:38:55Z,1,1180,-304,Sense 2
2025-07-31T13:38:56Z,2,1270,0,Sense 2
2025-07-31T13:38:57Z,1,1270,609,Sense 2
2025-07-31T13:38:58Z,2,1260,0,Sense 2
2025-07-31T13:38:59Z,1,1260,0,Sense 2
2025-07-31T13:39:00Z,2,1260,-609,Sense 2
2025-07-31T13:39:01Z,0,1160,0,Sense 2
2025-07-31T13:39:02Z,3,1170,304,Sense 2
2025-07-31T13:39:03Z,0,1090,0,Sense 2
2025-07-31T13:39:04Z,2,1090,-304,Sense 2
2025-07-31T13:39:05Z,1,1100,0,Sense 2
2025-07-31T13:39:06Z,0,1080,304,Sense 2
2025-07-31T13:39:07Z,2,1000,0,Sense 2
2025-07-31T13:39:08Z,0,940,0,Sense 2
2025-07-31T13:39:09Z,0,810,-304,Sense 2
2025-07-31T13:39:10Z,0,0,0,Sense 2
2025-07-31T13:39:11Z,0,0,609,Sense 2
2025-07-31T13:39:12Z,0,0,0,Sense 2
2025-07-31T13:39:13Z,0,0,-914,Sense 2
2025-07-31T13:39:14Z,0,0,304,Sense 2
2025-07-31T13:39:15Z,0,0,0,Sense 2
2025-07-31T13:39:16Z,0,0,304,Sense 2
2025-07-31T13:39:17Z,0,0,-304,Sense 2
2025-07-31T13:39:18Z,0,0,0,Sense 2
2025-07-31T13:39:19Z,0,0,0,Sense 2
2025-07-31T13:39:20Z,0,0,0,Sense 2
2025-07-31T13:39:21Z,0,0,-304,Sense 2
2025-07-31T13:39:22Z,0,0,304,Sense 2
2025-07-31T13:39:23Z,0,0,-304,Sense 2
2025-07-31T13:39:24Z,0,0,0,Sense 2
2025-07-31T13:39:25Z,0,0,0,Sense 2
2025-07-31T13:39:26Z,0,0,304,Sense 2
2025-07-31T13:39:27Z,0,0,0,Sense 2
2025-07-31T13:39:28Z,0,0,-304,Sense 2
2025-07-31T13:39:29Z,0,0,609,Sense 2
2025-07-31T13:39:30Z,0,0,-609,Sense 2
2025-07-31T13:39:31Z,0,0,609,Sense 2
2025-07-31T13:39:32Z,0,0,304,Sense 2
2025-07-31T13:39:33Z,0,0,-304,Sense 2
2025-07-31T13:39:34Z,0,0,-304,Sense 2
2025-07-31T13:39:35Z,0,0,0,Sense 2
2025-07-31T13:39:36Z,0,0,0,Sense 2
2025-07-31T13:39:37Z,0,0,304,Sense 2
2025-07-31T13:39:38Z,0,0,-304,Sense 2
2025-07-31T13:39:39Z,0,0,304,Sense 2
2025-07-31T13:39:40Z,0,0,-304,Sense 2
2025-07-31T13:39:41Z,0,0,0,Sense 2
2025-07-31T13:39:42Z,0,0,0,Sense 2
2025-07-31T13:39:43Z,2,0,0,Sense 2
2025-07-31T13:39:44Z,2,0,0,Sense 2
2025-07-31T13:39:45Z,0,0,0,Sense 2
2025-07-31T13:39:46Z,0,0,0,Sense 2
2025-07-31T13:39:47Z,0,0,0,Sense 2
2025-07-31T13:39:48Z,0,0,0,Sense 2
2025-07-31T13:39:49Z,0,0,-304,Sense 2
2025-07-31T13:39:50Z,0,0,609,Sense 2
2025-07-31T13:39:51Z,0,0,0,Sense 2
2025-07-31T13:39:52Z,0,0,-304,Sense 2
2025-07-31T13:39:53Z,0,0,-304,Sense 2
2025-07-31T13:39:54Z,0,0,0,Sense 2
2025-07-31T13:39:55Z,0,0,304,Sense 2
2025-07-31T13:39:56Z,0,0,0,Sense 2
2025-07-31T13:39:57Z,0,0,0,Sense 2
2025-07-31T13:39:58Z,0,0,-304,Sense 2
2025-07-31T13:39:59Z,0,0,304,Sense 2
2025-07-31T13:40:00Z,0,0,-304,Sense 2
2025-07-31T13:40:01Z,0,0,304,Sense 2
2025-07-31T13:40:02Z,0,0,304,Sense 2
2025-07-31T13:40:03Z,0,0,-304,Sense 2
2025-07-31T13:40:04Z,0,0,0,Sense 2
2025-07-31T13:40:05Z,0,0,0,Sense 2
2025-07-31T13:40:06Z,0,0,0,Sense 2
2025-07-31T13:40:07Z,0,0,-304,Sense 2
2025-07-31T13:40:08Z,0,0,0,Sense 2
2025-07-31T13:40:09Z,0,0,304,Sense 2
2025-07-31T13:40:10Z,0,0,0,Sense 2
2025-07-31T13:40:11Z,0,0,-304,Sense 2
2025-07-31T13:40:12Z,0,0,304,Sense 2
2025-07-31T13:40:13Z,0,0,-304,Sense 2
2025-07-31T13:40:14Z,0,0,304,Sense 2
2025-07-31T13:40:15Z,0,0,0,Sense 2
2025-07-31T13:40:16Z,0,0,0,Sense 2
2025-07-31T13:40:17Z,0,0,0,Sense 2
2025-07-31T13:40:18Z,0,0,-304,Sense 2
2025-07-31T13:40:19Z,0,0,0,Sense 2
2025-07-31T13:40:20Z,0,0,0,Sense 2
2025-07-31T13:40:21Z,0,0,304,Sense 2
2025-07-31T13:40:22Z,0,0,0,Sense 2
2025-07-31T13:40:23Z,0,0,-304,Sense 2
2025-07-31T13:40:24Z,0,0,304,Sense 2
2025-07-31T13:40:25Z,0,0,-304,Sense 2
2025-07-31T13:40:26Z,0,0,0,Sense 2
2025-07-31T13:40:27Z,0,0,0,Sense 2
2025-07-31T13:40:28Z,0,0,304,Sense 2
2025-07-31T13:40:29Z,0,0,0,Sense 2
2025-07-31T13:40:30Z,3,0,-609,Sense 2
2025-07-31T13:40:31Z,1,0,304,Sense 2
2025-07-31T13:40:32Z,0,0,0,Sense 2
2025-07-31T13:40:33Z,2,140,0,Sense 2
2025-07-31T13:40:34Z,1,280,304,Sense 2
2025-07-31T13:40:35Z,0,390,-304,Sense 2
2025-07-31T13:40:36Z,0,990,304,Sense 2
2025-07-31T13:40:37Z,0,0,0,Sense 2
2025-07-31T13:40:38Z,0,0,-304,Sense 2
2025-07-31T13:40:39Z,0,0,304,Sense 2
2025-07-31T13:40:40Z,0,0,304,Sense 2
2025-07-31T13:40:41Z,0,0,304,Sense 2
2025-07-31T13:40:42Z,0,0,0,Sense 2
2025-07-31T13:40:43Z,1,0,304,Sense 2
2025-07-31T13:40:44Z,0,0,-609,Sense 2
2025-07-31T13:40:45Z,0,0,-304,Sense 2
2025-07-31T13:40:46Z,1,0,-304,Sense 2
2025-07-31T13:40:47Z,2,140,609,Sense 2
2025-07-31T13:40:48Z,1,280,-304,Sense 2
2025-07-31T13:40:49Z,2,460,-304,Sense 2
2025-07-31T13:40:50Z,1,630,304,Sense 2
2025-07-31T13:40:51Z,1,790,0,Sense 2
2025-07-31T13:40:52Z,2,830,0,Sense 2
2025-07-31T13:40:53Z,1,880,304,Sense 2
2025-07-31T13:40:54Z,1,860,-914,Sense 2
2025-07-31T13:40:55Z,2,900,609,Sense 2
2025-07-31T13:40:56Z,2,960,-609,Sense 2
2025-07-31T13:40:57Z,1,1020,609,Sense 2
2025-07-31T13:40:58Z,1,1020,0,Sense 2
2025-07-31T13:40:59Z,2,1070,0,Sense 2
2025-07-31T13:41:00Z,2,1090,0,Sense 2
2025-07-31T13:41:01Z,1,1080,0,Sense 2
2025-07-31T13:41:02Z,1,1070,0,Sense 2
2025-07-31T13:41:03Z,2,1100,-914,Sense 2
2025-07-31T13:41:04Z,0,1090,609,Sense 2
2025-07-31T13:41:05Z,0,970,-609,Sense 2
2025-07-31T13:41:06Z,0,840,304,Sense 2
2025-07-31T13:41:07Z,0,0,0,Sense 2
2025-07-31T13:41:08Z,0,0,-304,Sense 2
2025-07-31T13:41:09Z,0,0,304,Sense 2
2025-07-31T13:41:10Z,0,0,-304,Sense 2
2025-07-31T13:41:11Z,0,0,0,Sense 2
2025-07-31T13:41:12Z,0,0,0,Sense 2
2025-07-31T13:41:13Z,0,0,304,Sense 2
