timestamp,level,data source
2025-11-21T11:13:40Z,MODERATELY_ACTIVE,Fitbit App
2025-11-21T11:14:40Z,VERY_ACTIVE,Fitbit App
2025-11-21T11:15:40Z,MODERATELY_ACTIVE,Fitbit App
2025-11-21T11:16:40Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T11:17:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T11:18:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T11:19:14Z,MODERATELY_ACTIVE,Fitbit App
2025-11-21T11:20:14Z,MODERATELY_ACTIVE,Fitbit App
2025-11-21T11:21:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T11:22:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T11:23:14Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T14:59:14Z,SEDENTARY,Fitbit App
2025-11-21T15:00:14Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T15:01:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T15:02:14Z,MODERATELY_ACTIVE,Fitbit App
2025-11-21T15:03:14Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T15:04:14Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T15:16:14Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T15:17:14Z,MODERATELY_ACTIVE,Fitbit App
2025-11-21T15:18:14Z,MODERATELY_ACTIVE,Fitbit App
2025-11-21T15:19:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T15:20:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T15:21:14Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T15:22:14Z,MODERATELY_ACTIVE,Fitbit App
2025-11-21T15:23:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T15:24:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T15:25:14Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T20:20:14Z,SEDENTARY,Fitbit App
2025-11-21T20:21:14Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T20:22:14Z,VERY_ACTIVE,Fitbit App
2025-11-21T20:23:14Z,LIGHTLY_ACTIVE,Fitbit App
2025-11-21T20:24:14Z,VERY_ACTIVE,Fitbit App
