timestamp,beats per minute,data source
2025-03-27T04:47:13Z,83.0,Sense
2025-03-27T04:47:23Z,82.0,Sense
2025-03-27T04:47:38Z,83.0,Sense
2025-03-27T04:47:43Z,84.0,Sense
2025-03-27T04:47:53Z,83.0,Sense
2025-03-27T04:47:58Z,84.0,Sense
2025-03-27T04:48:03Z,83.0,Sense
2025-03-27T04:48:08Z,81.0,Sense
2025-03-27T04:48:13Z,83.0,Sense
2025-03-27T04:48:18Z,84.0,Sense
2025-03-27T04:48:33Z,84.0,Sense
2025-03-27T04:48:43Z,87.0,Sense
2025-03-27T04:48:48Z,89.0,Sense
2025-03-27T04:48:53Z,90.0,Sense
2025-03-27T04:49:03Z,87.0,Sense
2025-03-27T04:49:08Z,89.0,Sense
2025-03-27T04:49:13Z,87.0,Sense
2025-03-27T04:49:18Z,89.0,Sense
2025-03-27T04:49:23Z,91.0,Sense
2025-03-27T04:49:33Z,88.0,Sense
2025-03-27T04:49:38Z,89.0,Sense
2025-03-27T04:49:43Z,87.0,Sense
2025-03-27T04:49:48Z,89.0,Sense
2025-03-27T04:49:58Z,87.0,Sense
2025-03-27T04:50:03Z,86.0,Sense
2025-03-27T04:50:08Z,84.0,Sense
2025-03-27T04:50:13Z,81.0,Sense
2025-03-27T04:50:18Z,81.0,Sense
2025-03-27T04:50:23Z,78.0,Sense
2025-03-27T04:50:28Z,77.0,Sense
2025-03-27T04:50:33Z,80.0,Sense
2025-03-27T04:50:38Z,80.0,Sense
2025-03-27T04:50:43Z,77.0,Sense
2025-03-27T04:50:48Z,75.0,Sense
2025-03-27T04:50:53Z,79.0,Sense
2025-03-27T04:50:58Z,81.0,Sense
2025-03-27T04:51:08Z,79.0,Sense
2025-03-27T04:51:13Z,77.0,Sense
2025-03-27T04:51:28Z,80.0,Sense
2025-03-27T04:51:38Z,79.0,Sense
2025-03-27T04:51:43Z,78.0,Sense
2025-03-27T04:51:53Z,77.0,Sense
2025-03-27T04:51:58Z,79.0,Sense
2025-03-27T04:52:03Z,80.0,Sense
2025-03-27T04:52:08Z,81.0,Sense
2025-03-27T04:52:18Z,79.0,Sense
2025-03-27T04:52:23Z,78.0,Sense
2025-03-27T04:52:28Z,78.0,Sense
2025-03-27T04:52:33Z,78.0,Sense
2025-03-27T04:52:48Z,78.0,Sense
2025-03-27T04:52:53Z,77.0,Sense
2025-03-27T04:53:03Z,78.0,Sense
2025-03-27T04:53:08Z,77.0,Sense
2025-03-27T04:53:23Z,76.0,Sense
2025-03-27T04:53:38Z,76.0,Sense
2025-03-27T04:53:53Z,76.0,Sense
2025-03-27T04:54:08Z,77.0,Sense
2025-03-27T04:54:13Z,78.0,Sense
2025-03-27T04:54:18Z,77.0,Sense
2025-03-27T04:54:23Z,76.0,Sense
2025-03-27T04:54:28Z,77.0,Sense
2025-03-27T04:54:38Z,79.0,Sense
2025-03-27T04:54:43Z,80.0,Sense
2025-03-27T04:54:53Z,81.0,Sense
2025-03-27T04:54:58Z,80.0,Sense
2025-03-27T04:55:03Z,80.0,Sense
2025-03-27T04:55:13Z,81.0,Sense
2025-03-27T04:55:23Z,82.0,Sense
2025-03-27T04:55:38Z,82.0,Sense
2025-03-27T04:55:53Z,82.0,Sense
2025-03-27T04:55:58Z,84.0,Sense
2025-03-27T04:56:03Z,82.0,Sense
2025-03-27T04:56:08Z,81.0,Sense
2025-03-27T04:56:23Z,81.0,Sense
2025-03-27T04:56:28Z,82.0,Sense
2025-03-27T04:56:33Z,83.0,Sense
2025-03-27T04:56:43Z,77.0,Sense
2025-03-27T04:56:48Z,75.0,Sense
2025-03-27T04:56:58Z,78.0,Sense
2025-03-27T04:57:03Z,80.0,Sense
2025-03-27T04:57:08Z,79.0,Sense
2025-03-27T04:57:13Z,77.0,Sense
2025-03-27T04:57:18Z,75.0,Sense
2025-03-27T04:57:23Z,74.0,Sense
2025-03-27T04:57:28Z,75.0,Sense
2025-03-27T04:57:43Z,75.0,Sense
2025-03-27T04:57:58Z,77.0,Sense
2025-03-27T04:58:08Z,77.0,Sense
2025-03-27T04:58:13Z,79.0,Sense
2025-03-27T04:58:18Z,81.0,Sense
2025-03-27T04:58:23Z,83.0,Sense
2025-03-27T04:58:28Z,84.0,Sense
2025-03-27T04:58:33Z,82.0,Sense
2025-03-27T04:58:38Z,79.0,Sense
2025-03-27T04:58:43Z,76.0,Sense
2025-03-27T04:58:48Z,75.0,Sense
2025-03-27T04:59:03Z,75.0,Sense
2025-03-27T04:59:13Z,76.0,Sense
2025-03-27T04:59:18Z,75.0,Sense
2025-03-27T04:59:23Z,74.0,Sense
2025-03-27T04:59:28Z,73.0,Sense
2025-03-27T04:59:33Z,73.0,Sense
2025-03-27T04:59:43Z,74.0,Sense
2025-03-27T04:59:48Z,75.0,Sense
2025-03-27T04:59:53Z,76.0,Sense
2025-03-27T04:59:58Z,77.0,Sense
2025-03-27T05:00:03Z,79.0,Sense
2025-03-27T05:00:08Z,78.0,Sense
2025-03-27T05:00:13Z,77.0,Sense
2025-03-27T05:00:18Z,76.0,Sense
2025-03-27T05:00:28Z,77.0,Sense
2025-03-27T05:00:33Z,79.0,Sense
2025-03-27T05:00:38Z,81.0,Sense
2025-03-27T05:00:43Z,79.0,Sense
2025-03-27T05:00:48Z,78.0,Sense
2025-03-27T05:00:53Z,77.0,Sense
2025-03-27T05:00:58Z,76.0,Sense
2025-03-27T05:01:08Z,77.0,Sense
2025-03-27T05:01:13Z,78.0,Sense
2025-03-27T05:01:28Z,77.0,Sense
2025-03-27T05:01:38Z,77.0,Sense
2025-03-27T05:01:53Z,77.0,Sense
2025-03-27T05:01:58Z,76.0,Sense
2025-03-27T05:02:03Z,72.0,Sense
2025-03-27T05:02:08Z,72.0,Sense
2025-03-27T05:02:23Z,72.0,Sense
2025-03-27T05:02:38Z,72.0,Sense
2025-03-27T05:02:43Z,70.0,Sense
2025-03-27T05:02:48Z,68.0,Sense
2025-03-27T05:02:53Z,69.0,Sense
2025-03-27T05:02:58Z,68.0,Sense
2025-03-27T05:03:03Z,70.0,Sense
2025-03-27T05:03:08Z,74.0,Sense
2025-03-27T05:03:13Z,76.0,Sense
2025-03-27T05:03:28Z,76.0,Sense
2025-03-27T05:03:33Z,83.0,Sense
2025-03-27T05:03:43Z,78.0,Sense
2025-03-27T05:03:48Z,73.0,Sense
2025-03-27T05:03:58Z,73.0,Sense
2025-03-27T05:04:08Z,73.0,Sense
2025-03-27T05:04:13Z,72.0,Sense
2025-03-27T05:04:23Z,74.0,Sense
2025-03-27T05:04:28Z,75.0,Sense
2025-03-27T05:04:33Z,76.0,Sense
2025-03-27T05:04:48Z,77.0,Sense
2025-03-27T05:04:58Z,78.0,Sense
2025-03-27T05:05:03Z,77.0,Sense
2025-03-27T05:05:08Z,75.0,Sense
2025-03-27T05:05:23Z,75.0,Sense
2025-03-27T05:05:38Z,75.0,Sense
2025-03-27T05:05:48Z,75.0,Sense
2025-03-27T05:05:58Z,76.0,Sense
2025-03-27T05:06:03Z,75.0,Sense
2025-03-27T05:06:08Z,75.0,Sense
2025-03-27T05:06:18Z,77.0,Sense
2025-03-27T05:06:23Z,78.0,Sense
2025-03-27T05:06:28Z,81.0,Sense
2025-03-27T05:06:43Z,81.0,Sense
2025-03-27T05:06:58Z,81.0,Sense
2025-03-27T05:07:08Z,82.0,Sense
2025-03-27T05:07:23Z,82.0,Sense
2025-03-27T05:07:28Z,83.0,Sense
2025-03-27T05:07:33Z,84.0,Sense
2025-03-27T05:07:43Z,83.0,Sense
2025-03-27T05:07:48Z,81.0,Sense
2025-03-27T05:07:53Z,80.0,Sense
2025-03-27T05:08:08Z,81.0,Sense
2025-03-27T05:08:13Z,82.0,Sense
2025-03-27T05:08:23Z,81.0,Sense
2025-03-27T05:08:38Z,82.0,Sense
2025-03-27T05:08:48Z,83.0,Sense
2025-03-27T05:08:53Z,82.0,Sense
2025-03-27T05:09:03Z,81.0,Sense
2025-03-27T05:09:13Z,82.0,Sense
2025-03-27T05:09:28Z,81.0,Sense
2025-03-27T05:09:33Z,80.0,Sense
2025-03-27T05:09:48Z,81.0,Sense
2025-03-27T05:09:58Z,82.0,Sense
2025-03-27T05:10:13Z,83.0,Sense
2025-03-27T05:10:23Z,84.0,Sense
2025-03-27T05:10:28Z,85.0,Sense
2025-03-27T05:10:33Z,86.0,Sense
2025-03-27T05:10:38Z,86.0,Sense
2025-03-27T05:10:48Z,85.0,Sense
2025-03-27T05:10:53Z,84.0,Sense
2025-03-27T05:11:03Z,85.0,Sense
2025-03-27T05:11:08Z,84.0,Sense
2025-03-27T05:11:13Z,85.0,Sense
2025-03-27T05:11:28Z,86.0,Sense
2025-03-27T05:11:33Z,90.0,Sense
2025-03-27T05:11:43Z,91.0,Sense
2025-03-27T05:11:53Z,89.0,Sense
2025-03-27T05:12:03Z,90.0,Sense
2025-03-27T05:12:08Z,91.0,Sense
2025-03-27T05:12:13Z,92.0,Sense
2025-03-27T05:12:23Z,91.0,Sense
2025-03-27T05:12:33Z,89.0,Sense
2025-03-27T05:12:38Z,88.0,Sense
2025-03-27T05:12:43Z,84.0,Sense
2025-03-27T05:12:48Z,85.0,Sense
2025-03-27T05:13:03Z,85.0,Sense
2025-03-27T05:13:08Z,85.0,Sense
2025-03-27T05:13:13Z,85.0,Sense
2025-03-27T05:13:18Z,86.0,Sense
2025-03-27T05:13:28Z,87.0,Sense
2025-03-27T05:13:33Z,86.0,Sense
2025-03-27T05:13:38Z,86.0,Sense
2025-03-27T05:13:43Z,87.0,Sense
2025-03-27T05:13:48Z,88.0,Sense
2025-03-27T05:13:53Z,88.0,Sense
2025-03-27T05:13:58Z,89.0,Sense
2025-03-27T05:14:13Z,88.0,Sense
2025-03-27T05:14:23Z,89.0,Sense
2025-03-27T05:14:28Z,88.0,Sense
2025-03-27T05:14:38Z,87.0,Sense
2025-03-27T05:14:43Z,86.0,Sense
2025-03-27T05:14:48Z,87.0,Sense
2025-03-27T05:14:53Z,88.0,Sense
2025-03-27T05:15:03Z,89.0,Sense
2025-03-27T05:15:13Z,87.0,Sense
2025-03-27T05:15:18Z,86.0,Sense
2025-03-27T05:15:23Z,85.0,Sense
2025-03-27T05:15:28Z,83.0,Sense
2025-03-27T05:15:33Z,84.0,Sense
2025-03-27T05:15:38Z,85.0,Sense
2025-03-27T05:15:43Z,86.0,Sense
2025-03-27T05:15:58Z,86.0,Sense
2025-03-27T05:16:03Z,87.0,Sense
2025-03-27T05:16:13Z,87.0,Sense
2025-03-27T05:16:23Z,87.0,Sense
2025-03-27T05:16:28Z,85.0,Sense
2025-03-27T05:16:38Z,86.0,Sense
2025-03-27T05:16:53Z,85.0,Sense
2025-03-27T05:17:08Z,85.0,Sense
2025-03-27T05:17:13Z,86.0,Sense
2025-03-27T05:17:18Z,87.0,Sense
2025-03-27T05:17:23Z,87.0,Sense
2025-03-27T05:17:28Z,86.0,Sense
2025-03-27T05:17:43Z,87.0,Sense
2025-03-27T05:17:58Z,87.0,Sense
2025-03-27T05:18:13Z,87.0,Sense
2025-03-27T05:18:28Z,87.0,Sense
2025-03-27T05:18:33Z,86.0,Sense
2025-03-27T05:18:38Z,89.0,Sense
2025-03-27T05:18:43Z,91.0,Sense
2025-03-27T05:18:48Z,90.0,Sense
2025-03-27T05:18:53Z,89.0,Sense
2025-03-27T05:18:58Z,88.0,Sense
2025-03-27T05:19:13Z,88.0,Sense
2025-03-27T05:19:18Z,90.0,Sense
2025-03-27T05:19:23Z,91.0,Sense
2025-03-27T05:19:28Z,93.0,Sense
2025-03-27T05:19:33Z,92.0,Sense
2025-03-27T05:19:38Z,90.0,Sense
2025-03-27T05:19:43Z,87.0,Sense
2025-03-27T05:19:48Z,85.0,Sense
2025-03-27T05:19:53Z,86.0,Sense
2025-03-27T05:20:08Z,86.0,Sense
2025-03-27T05:20:18Z,87.0,Sense
2025-03-27T05:20:23Z,86.0,Sense
2025-03-27T05:20:38Z,87.0,Sense
2025-03-27T05:20:48Z,86.0,Sense
2025-03-27T05:20:58Z,87.0,Sense
2025-03-27T05:21:03Z,87.0,Sense
2025-03-27T05:21:13Z,86.0,Sense
2025-03-27T05:21:28Z,86.0,Sense
2025-03-27T05:21:33Z,85.0,Sense
2025-03-27T05:21:38Z,84.0,Sense
2025-03-27T05:21:48Z,83.0,Sense
2025-03-27T05:22:03Z,84.0,Sense
2025-03-27T05:22:08Z,85.0,Sense
2025-03-27T05:22:13Z,86.0,Sense
2025-03-27T05:22:23Z,88.0,Sense
2025-03-27T05:22:33Z,89.0,Sense
2025-03-27T05:22:48Z,89.0,Sense
2025-03-27T05:22:53Z,88.0,Sense
2025-03-27T05:23:03Z,87.0,Sense
2025-03-27T05:23:08Z,86.0,Sense
2025-03-27T05:23:18Z,88.0,Sense
2025-03-27T05:23:33Z,83.0,Sense
2025-03-27T05:23:38Z,77.0,Sense
2025-03-27T05:23:43Z,76.0,Sense
2025-03-27T05:23:53Z,77.0,Sense
2025-03-27T05:24:08Z,79.0,Sense
2025-03-27T05:24:13Z,82.0,Sense
2025-03-27T05:24:18Z,87.0,Sense
2025-03-27T05:24:23Z,88.0,Sense
2025-03-27T05:24:33Z,87.0,Sense
2025-03-27T05:24:43Z,89.0,Sense
2025-03-27T05:24:48Z,88.0,Sense
2025-03-27T05:24:53Z,86.0,Sense
2025-03-27T05:24:58Z,77.0,Sense
2025-03-27T05:25:03Z,70.0,Sense
2025-03-27T05:25:08Z,72.0,Sense
2025-03-27T05:25:13Z,73.0,Sense
2025-03-27T05:25:18Z,76.0,Sense
2025-03-27T05:25:23Z,78.0,Sense
2025-03-27T05:25:28Z,79.0,Sense
2025-03-27T05:25:38Z,80.0,Sense
2025-03-27T05:25:43Z,79.0,Sense
2025-03-27T05:25:53Z,78.0,Sense
2025-03-27T05:26:03Z,80.0,Sense
2025-03-27T05:26:08Z,82.0,Sense
2025-03-27T05:26:23Z,83.0,Sense
2025-03-27T05:26:28Z,81.0,Sense
2025-03-27T05:26:33Z,78.0,Sense
2025-03-27T05:26:38Z,77.0,Sense
2025-03-27T05:26:53Z,78.0,Sense
2025-03-27T05:27:03Z,77.0,Sense
2025-03-27T05:27:13Z,77.0,Sense
2025-03-27T05:27:18Z,78.0,Sense
2025-03-27T05:27:23Z,79.0,Sense
2025-03-27T05:27:28Z,81.0,Sense
2025-03-27T05:27:33Z,81.0,Sense
2025-03-27T05:27:38Z,80.0,Sense
2025-03-27T05:27:43Z,79.0,Sense
2025-03-27T05:27:48Z,81.0,Sense
2025-03-27T05:27:53Z,83.0,Sense
2025-03-27T05:27:58Z,83.0,Sense
2025-03-27T05:28:03Z,84.0,Sense
2025-03-27T05:28:08Z,86.0,Sense
2025-03-27T05:28:13Z,84.0,Sense
2025-03-27T05:28:18Z,82.0,Sense
2025-03-27T05:28:23Z,82.0,Sense
2025-03-27T05:28:28Z,81.0,Sense
2025-03-27T05:28:33Z,83.0,Sense
2025-03-27T05:28:38Z,82.0,Sense
2025-03-27T05:28:53Z,81.0,Sense
2025-03-27T05:28:58Z,82.0,Sense
2025-03-27T05:29:03Z,81.0,Sense
2025-03-27T05:29:13Z,82.0,Sense
2025-03-27T05:29:18Z,82.0,Sense
2025-03-27T05:29:23Z,83.0,Sense
2025-03-27T05:29:28Z,84.0,Sense
2025-03-27T05:29:33Z,85.0,Sense
2025-03-27T05:29:38Z,85.0,Sense
2025-03-27T05:29:48Z,86.0,Sense
2025-03-27T05:29:53Z,88.0,Sense
2025-03-27T05:29:58Z,87.0,Sense
2025-03-27T05:30:03Z,85.0,Sense
2025-03-27T05:30:08Z,82.0,Sense
2025-03-27T05:30:13Z,80.0,Sense
2025-03-27T05:30:18Z,77.0,Sense
2025-03-27T05:30:23Z,71.0,Sense
2025-03-27T05:30:28Z,68.0,Sense
2025-03-27T05:30:43Z,68.0,Sense
2025-03-27T05:30:48Z,73.0,Sense
2025-03-27T05:30:53Z,77.0,Sense
2025-03-27T05:30:58Z,78.0,Sense
2025-03-27T05:31:03Z,77.0,Sense
2025-03-27T05:31:08Z,78.0,Sense
2025-03-27T05:31:13Z,79.0,Sense
2025-03-27T05:31:18Z,80.0,Sense
2025-03-27T05:31:23Z,81.0,Sense
2025-03-27T05:31:33Z,83.0,Sense
2025-03-27T05:31:38Z,84.0,Sense
2025-03-27T05:31:43Z,85.0,Sense
2025-03-27T05:31:48Z,81.0,Sense
2025-03-27T05:31:53Z,80.0,Sense
2025-03-27T05:31:58Z,79.0,Sense
2025-03-27T05:32:03Z,80.0,Sense
2025-03-27T05:32:08Z,80.0,Sense
2025-03-27T05:32:18Z,86.0,Sense
2025-03-27T05:32:23Z,90.0,Sense
2025-03-27T05:32:28Z,89.0,Sense
2025-03-27T05:32:33Z,91.0,Sense
2025-03-27T05:32:38Z,89.0,Sense
2025-03-27T05:32:43Z,82.0,Sense
2025-03-27T05:32:53Z,80.0,Sense
2025-03-27T05:32:58Z,79.0,Sense
2025-03-27T05:33:03Z,78.0,Sense
2025-03-27T05:33:08Z,76.0,Sense
2025-03-27T05:33:13Z,72.0,Sense
2025-03-27T05:33:18Z,69.0,Sense
2025-03-27T05:33:23Z,71.0,Sense
2025-03-27T05:33:28Z,73.0,Sense
2025-03-27T05:33:33Z,75.0,Sense
2025-03-27T05:33:43Z,77.0,Sense
2025-03-27T05:33:48Z,79.0,Sense
2025-03-27T05:33:53Z,82.0,Sense
2025-03-27T05:33:58Z,82.0,Sense
2025-03-27T05:34:03Z,79.0,Sense
2025-03-27T05:34:08Z,77.0,Sense
2025-03-27T05:34:13Z,78.0,Sense
2025-03-27T05:34:23Z,77.0,Sense
2025-03-27T05:34:28Z,73.0,Sense
2025-03-27T05:34:33Z,73.0,Sense
2025-03-27T05:34:38Z,72.0,Sense
2025-03-27T05:34:43Z,72.0,Sense
2025-03-27T05:34:48Z,73.0,Sense
2025-03-27T05:34:53Z,73.0,Sense
2025-03-27T05:34:58Z,76.0,Sense
2025-03-27T05:35:03Z,79.0,Sense
2025-03-27T05:35:08Z,82.0,Sense
2025-03-27T05:35:18Z,84.0,Sense
2025-03-27T05:35:28Z,85.0,Sense
2025-03-27T05:35:33Z,86.0,Sense
2025-03-27T05:35:38Z,87.0,Sense
2025-03-27T05:35:43Z,83.0,Sense
2025-03-27T05:35:48Z,81.0,Sense
2025-03-27T05:35:53Z,78.0,Sense
2025-03-27T05:35:58Z,77.0,Sense
2025-03-27T05:36:03Z,76.0,Sense
2025-03-27T05:36:08Z,75.0,Sense
2025-03-27T05:36:13Z,76.0,Sense
2025-03-27T05:36:18Z,77.0,Sense
2025-03-27T05:36:23Z,78.0,Sense
2025-03-27T05:36:28Z,79.0,Sense
2025-03-27T05:36:33Z,78.0,Sense
2025-03-27T05:36:43Z,79.0,Sense
2025-03-27T05:36:48Z,81.0,Sense
2025-03-27T05:36:53Z,84.0,Sense
2025-03-27T05:36:58Z,84.0,Sense
2025-03-27T05:37:03Z,83.0,Sense
2025-03-27T05:37:13Z,79.0,Sense
2025-03-27T05:37:18Z,81.0,Sense
2025-03-27T05:37:23Z,80.0,Sense
2025-03-27T05:37:28Z,79.0,Sense
2025-03-27T05:37:33Z,80.0,Sense
2025-03-27T05:37:38Z,78.0,Sense
2025-03-27T05:37:48Z,77.0,Sense
2025-03-27T05:37:53Z,78.0,Sense
2025-03-27T05:37:58Z,81.0,Sense
2025-03-27T05:38:03Z,78.0,Sense
2025-03-27T05:38:08Z,77.0,Sense
2025-03-27T05:38:13Z,78.0,Sense
2025-03-27T05:38:18Z,79.0,Sense
2025-03-27T05:38:28Z,78.0,Sense
2025-03-27T05:38:33Z,77.0,Sense
2025-03-27T05:38:38Z,78.0,Sense
2025-03-27T05:38:43Z,78.0,Sense
2025-03-27T05:38:48Z,81.0,Sense
2025-03-27T05:38:53Z,82.0,Sense
2025-03-27T05:38:58Z,82.0,Sense
2025-03-27T05:39:03Z,80.0,Sense
2025-03-27T05:39:08Z,79.0,Sense
2025-03-27T05:39:18Z,79.0,Sense
2025-03-27T05:39:23Z,80.0,Sense
2025-03-27T05:39:38Z,80.0,Sense
2025-03-27T05:39:43Z,81.0,Sense
2025-03-27T05:39:48Z,82.0,Sense
2025-03-27T05:40:03Z,82.0,Sense
2025-03-27T05:40:18Z,84.0,Sense
2025-03-27T05:40:23Z,85.0,Sense
2025-03-27T05:40:28Z,85.0,Sense
2025-03-27T05:40:38Z,86.0,Sense
2025-03-27T05:40:43Z,85.0,Sense
2025-03-27T05:40:48Z,88.0,Sense
2025-03-27T05:40:53Z,85.0,Sense
2025-03-27T05:40:58Z,84.0,Sense
2025-03-27T05:41:03Z,84.0,Sense
2025-03-27T05:41:08Z,83.0,Sense
2025-03-27T05:41:13Z,82.0,Sense
2025-03-27T05:41:18Z,80.0,Sense
2025-03-27T05:41:33Z,81.0,Sense
2025-03-27T05:41:43Z,79.0,Sense
2025-03-27T05:41:53Z,78.0,Sense
2025-03-27T05:42:08Z,80.0,Sense
2025-03-27T05:42:13Z,82.0,Sense
2025-03-27T05:42:18Z,83.0,Sense
2025-03-27T05:42:23Z,83.0,Sense
2025-03-27T05:42:28Z,84.0,Sense
2025-03-27T05:42:33Z,86.0,Sense
2025-03-27T05:42:38Z,85.0,Sense
2025-03-27T05:42:43Z,84.0,Sense
2025-03-27T05:42:48Z,82.0,Sense
2025-03-27T05:42:53Z,80.0,Sense
2025-03-27T05:42:58Z,79.0,Sense
2025-03-27T05:43:03Z,78.0,Sense
2025-03-27T05:43:08Z,78.0,Sense
2025-03-27T05:43:13Z,83.0,Sense
2025-03-27T05:43:18Z,86.0,Sense
2025-03-27T05:43:23Z,90.0,Sense
2025-03-27T05:43:28Z,89.0,Sense
2025-03-27T05:43:33Z,87.0,Sense
2025-03-27T05:43:38Z,84.0,Sense
2025-03-27T05:43:43Z,82.0,Sense
2025-03-27T05:43:48Z,83.0,Sense
2025-03-27T05:43:53Z,84.0,Sense
2025-03-27T05:43:58Z,83.0,Sense
2025-03-27T05:44:03Z,82.0,Sense
2025-03-27T05:44:08Z,81.0,Sense
2025-03-27T05:44:13Z,81.0,Sense
2025-03-27T05:44:18Z,83.0,Sense
2025-03-27T05:44:28Z,83.0,Sense
2025-03-27T05:44:43Z,83.0,Sense
2025-03-27T05:44:48Z,84.0,Sense
2025-03-27T05:44:53Z,83.0,Sense
2025-03-27T05:44:58Z,82.0,Sense
2025-03-27T05:45:03Z,81.0,Sense
2025-03-27T05:45:08Z,83.0,Sense
2025-03-27T05:45:18Z,84.0,Sense
2025-03-27T05:45:28Z,80.0,Sense
2025-03-27T05:45:33Z,78.0,Sense
2025-03-27T05:45:40Z,78.0,Sense
2025-03-27T05:45:45Z,79.0,Sense
2025-03-27T05:45:55Z,80.0,Sense
2025-03-27T05:46:00Z,81.0,Sense
2025-03-27T05:46:05Z,82.0,Sense
2025-03-27T05:46:15Z,83.0,Sense
2025-03-27T05:46:20Z,85.0,Sense
2025-03-27T05:46:35Z,87.0,Sense
2025-03-27T05:46:40Z,86.0,Sense
2025-03-27T05:46:45Z,85.0,Sense
2025-03-27T05:46:50Z,84.0,Sense
2025-03-27T05:46:55Z,87.0,Sense
2025-03-27T05:47:05Z,89.0,Sense
2025-03-27T05:47:10Z,87.0,Sense
2025-03-27T05:47:15Z,88.0,Sense
2025-03-27T05:47:20Z,87.0,Sense
2025-03-27T05:47:25Z,83.0,Sense
2025-03-27T05:47:30Z,82.0,Sense
2025-03-27T05:47:35Z,83.0,Sense
2025-03-27T05:47:40Z,82.0,Sense
2025-03-27T05:47:50Z,80.0,Sense
2025-03-27T05:47:55Z,79.0,Sense
2025-03-27T05:48:00Z,80.0,Sense
2025-03-27T05:48:10Z,81.0,Sense
2025-03-27T05:48:15Z,83.0,Sense
2025-03-27T05:48:20Z,86.0,Sense
2025-03-27T05:48:25Z,83.0,Sense
2025-03-27T05:48:30Z,83.0,Sense
2025-03-27T05:48:35Z,82.0,Sense
2025-03-27T05:48:40Z,80.0,Sense
2025-03-27T05:48:45Z,78.0,Sense
2025-03-27T05:48:50Z,75.0,Sense
2025-03-27T05:48:55Z,75.0,Sense
2025-03-27T05:49:00Z,77.0,Sense
2025-03-27T05:49:05Z,78.0,Sense
2025-03-27T05:49:10Z,78.0,Sense
2025-03-27T05:49:15Z,77.0,Sense
2025-03-27T05:49:20Z,76.0,Sense
2025-03-27T05:49:25Z,77.0,Sense
2025-03-27T05:49:30Z,79.0,Sense
