timestamp,workout,background,total,data source
2025-03-25T08:16:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T08:17:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T08:18:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T08:29:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T08:30:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T08:31:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T09:25:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T09:26:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T09:33:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T09:34:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T09:52:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T09:53:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T09:54:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T10:05:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T10:06:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T10:11:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T10:12:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T10:21:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T10:22:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:00:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:39:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:40:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:41:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:42:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:43:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:44:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:49:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:50:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:51:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:52:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:53:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:54:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:55:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T11:56:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T12:44:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T12:45:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T13:09:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T13:10:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T13:11:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T13:43:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T13:57:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T13:58:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T14:01:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T14:48:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:14:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:15:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:16:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:17:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:19:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:26:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:27:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:28:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:34:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:35:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T15:36:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T16:27:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T16:28:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T17:12:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T18:36:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T18:37:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T18:38:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T18:39:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T18:40:00Z,0.0,0.0,0.0,Fitbit App
2025-03-25T18:41:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T06:18:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T06:19:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T06:20:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T06:21:00Z,0.0,0.23596115685724747,0.23596115685724747,Fitbit App
2025-03-26T06:22:00Z,0.0,0.29765472502482976,0.29765472502482976,Fitbit App
2025-03-26T06:23:00Z,0.0,0.28427814849890726,0.28427814849890726,Fitbit App
2025-03-26T06:24:00Z,0.0,0.3565268940600416,0.3565268940600416,Fitbit App
2025-03-26T06:25:00Z,0.0,0.553328793528242,0.553328793528242,Fitbit App
2025-03-26T06:26:00Z,0.0,0.3010608164459069,0.3010608164459069,Fitbit App
2025-03-26T06:27:00Z,0.0,0.2755771567019124,0.2755771567019124,Fitbit App
2025-03-26T06:28:00Z,0.0,0.24017754980510964,0.24017754980510964,Fitbit App
2025-03-26T06:29:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T06:30:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T06:31:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T06:32:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T06:33:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T06:54:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:01:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:02:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:09:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:10:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:11:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:13:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:14:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:16:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:17:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:18:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:20:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:21:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:29:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:30:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:31:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:32:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:33:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:34:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:35:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:36:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:37:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:38:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:39:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:40:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:41:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:42:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:43:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:51:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:52:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:53:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:54:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T07:55:00Z,0.0,0.3010608164459069,0.3010608164459069,Fitbit App
2025-03-26T07:56:00Z,0.0,0.5865342829874035,0.5865342829874035,Fitbit App
2025-03-26T07:57:00Z,0.0,0.5887954275847802,0.5887954275847802,Fitbit App
2025-03-26T07:58:00Z,0.0,0.3437992078654751,0.3437992078654751,Fitbit App
2025-03-26T07:59:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:00:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:04:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:18:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:22:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:23:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:26:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:27:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:28:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:29:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:30:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:31:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:32:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:33:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:34:00Z,0.0,0.0,0.0,Fitbit App
2025-03-26T08:36:00Z,0.0,0.0,0.0,Fitbit App
