timestamp,beats per minute,data source
2025-03-26T15:34:25Z,76.0,Sense
2025-03-26T15:34:35Z,75.0,Sense
2025-03-26T15:34:40Z,74.0,Sense
2025-03-26T15:34:45Z,74.0,Sense
2025-03-26T15:34:55Z,73.0,Sense
2025-03-26T15:35:00Z,75.0,Sense
2025-03-26T15:35:05Z,75.0,Sense
2025-03-26T15:35:20Z,74.0,Sense
2025-03-26T15:35:25Z,74.0,Sense
2025-03-26T15:35:30Z,75.0,Sense
2025-03-26T15:35:45Z,75.0,Sense
2025-03-26T15:35:50Z,74.0,Sense
2025-03-26T15:35:55Z,75.0,Sense
2025-03-26T15:36:00Z,75.0,Sense
2025-03-26T15:36:10Z,74.0,Sense
2025-03-26T15:36:25Z,74.0,Sense
2025-03-26T15:36:40Z,77.0,Sense
2025-03-26T15:36:45Z,78.0,Sense
2025-03-26T15:36:50Z,80.0,Sense
2025-03-26T15:37:05Z,80.0,Sense
2025-03-26T15:37:15Z,79.0,Sense
2025-03-26T15:37:25Z,80.0,Sense
2025-03-26T15:37:30Z,76.0,Sense
2025-03-26T15:37:35Z,74.0,Sense
2025-03-26T15:37:40Z,72.0,Sense
2025-03-26T15:37:45Z,73.0,Sense
2025-03-26T15:37:50Z,75.0,Sense
2025-03-26T15:38:00Z,74.0,Sense
2025-03-26T15:38:10Z,71.0,Sense
2025-03-26T15:38:15Z,72.0,Sense
2025-03-26T15:38:20Z,73.0,Sense
2025-03-26T15:38:25Z,72.0,Sense
2025-03-26T15:38:30Z,76.0,Sense
2025-03-26T15:38:35Z,78.0,Sense
2025-03-26T15:38:50Z,80.0,Sense
2025-03-26T15:38:55Z,78.0,Sense
2025-03-26T15:39:10Z,80.0,Sense
2025-03-26T15:39:15Z,87.0,Sense
2025-03-26T15:39:20Z,90.0,Sense
2025-03-26T15:39:25Z,92.0,Sense
2025-03-26T15:39:30Z,87.0,Sense
2025-03-26T15:39:35Z,84.0,Sense
2025-03-26T15:39:40Z,79.0,Sense
2025-03-26T15:39:45Z,76.0,Sense
2025-03-26T15:39:55Z,77.0,Sense
2025-03-26T15:40:00Z,79.0,Sense
2025-03-26T15:40:10Z,80.0,Sense
2025-03-26T15:40:20Z,79.0,Sense
2025-03-26T15:40:30Z,78.0,Sense
2025-03-26T15:40:35Z,77.0,Sense
2025-03-26T15:40:40Z,78.0,Sense
2025-03-26T15:40:45Z,77.0,Sense
2025-03-26T15:40:55Z,77.0,Sense
2025-03-26T15:41:00Z,79.0,Sense
2025-03-26T15:41:05Z,79.0,Sense
2025-03-26T15:41:10Z,79.0,Sense
2025-03-26T15:41:25Z,81.0,Sense
2025-03-26T15:41:30Z,80.0,Sense
2025-03-26T15:41:40Z,80.0,Sense
2025-03-26T15:41:45Z,79.0,Sense
2025-03-26T15:41:50Z,76.0,Sense
2025-03-26T15:41:55Z,74.0,Sense
2025-03-26T15:42:10Z,74.0,Sense
2025-03-26T15:42:20Z,73.0,Sense
2025-03-26T15:42:30Z,72.0,Sense
2025-03-26T15:42:35Z,74.0,Sense
2025-03-26T15:42:40Z,76.0,Sense
2025-03-26T15:42:45Z,78.0,Sense
2025-03-26T15:42:50Z,79.0,Sense
2025-03-26T15:43:00Z,79.0,Sense
2025-03-26T15:43:05Z,79.0,Sense
2025-03-26T15:43:15Z,80.0,Sense
2025-03-26T15:43:20Z,82.0,Sense
2025-03-26T15:43:25Z,82.0,Sense
2025-03-26T15:43:30Z,80.0,Sense
2025-03-26T15:43:35Z,76.0,Sense
2025-03-26T15:43:40Z,77.0,Sense
2025-03-26T15:43:55Z,80.0,Sense
2025-03-26T15:44:00Z,79.0,Sense
2025-03-26T15:44:05Z,77.0,Sense
2025-03-26T15:44:10Z,76.0,Sense
2025-03-26T15:44:25Z,78.0,Sense
2025-03-26T15:44:30Z,79.0,Sense
2025-03-26T15:44:35Z,78.0,Sense
2025-03-26T15:44:40Z,75.0,Sense
2025-03-26T15:44:45Z,74.0,Sense
2025-03-26T15:44:50Z,75.0,Sense
2025-03-26T15:44:55Z,77.0,Sense
2025-03-26T15:45:00Z,75.0,Sense
2025-03-26T15:45:10Z,74.0,Sense
2025-03-26T15:45:15Z,74.0,Sense
2025-03-26T15:45:25Z,75.0,Sense
2025-03-26T15:45:30Z,79.0,Sense
2025-03-26T15:45:40Z,81.0,Sense
2025-03-26T15:45:45Z,79.0,Sense
2025-03-26T15:45:50Z,74.0,Sense
2025-03-26T15:45:55Z,70.0,Sense
2025-03-26T15:46:00Z,72.0,Sense
2025-03-26T15:46:15Z,72.0,Sense
2025-03-26T15:46:25Z,75.0,Sense
2025-03-26T15:46:30Z,77.0,Sense
2025-03-26T15:46:35Z,75.0,Sense
2025-03-26T15:46:40Z,73.0,Sense
2025-03-26T15:46:45Z,72.0,Sense
2025-03-26T15:46:55Z,71.0,Sense
2025-03-26T15:47:05Z,75.0,Sense
2025-03-26T15:47:15Z,74.0,Sense
2025-03-26T15:47:20Z,75.0,Sense
2025-03-26T15:47:30Z,77.0,Sense
2025-03-26T15:47:35Z,80.0,Sense
2025-03-26T15:47:40Z,85.0,Sense
2025-03-26T15:47:45Z,85.0,Sense
2025-03-26T15:47:55Z,86.0,Sense
2025-03-26T15:48:00Z,84.0,Sense
2025-03-26T15:48:05Z,85.0,Sense
2025-03-26T15:48:15Z,84.0,Sense
2025-03-26T15:48:20Z,85.0,Sense
2025-03-26T15:48:30Z,82.0,Sense
2025-03-26T15:48:35Z,82.0,Sense
2025-03-26T15:48:40Z,81.0,Sense
2025-03-26T15:48:45Z,80.0,Sense
2025-03-26T15:48:50Z,78.0,Sense
2025-03-26T15:48:55Z,84.0,Sense
2025-03-26T15:49:00Z,93.0,Sense
2025-03-26T15:49:05Z,87.0,Sense
2025-03-26T15:49:10Z,83.0,Sense
2025-03-26T15:49:15Z,79.0,Sense
2025-03-26T15:49:20Z,76.0,Sense
2025-03-26T15:49:25Z,73.0,Sense
2025-03-26T15:49:30Z,74.0,Sense
2025-03-26T15:49:45Z,74.0,Sense
2025-03-26T15:49:50Z,74.0,Sense
2025-03-26T15:50:05Z,77.0,Sense
2025-03-26T15:50:10Z,80.0,Sense
2025-03-26T15:50:20Z,80.0,Sense
2025-03-26T15:50:25Z,81.0,Sense
2025-03-26T15:50:30Z,82.0,Sense
2025-03-26T15:50:35Z,83.0,Sense
2025-03-26T15:50:40Z,82.0,Sense
2025-03-26T15:50:45Z,81.0,Sense
2025-03-26T15:50:50Z,77.0,Sense
2025-03-26T15:50:55Z,77.0,Sense
2025-03-26T15:51:00Z,78.0,Sense
2025-03-26T15:51:05Z,77.0,Sense
2025-03-26T15:51:15Z,79.0,Sense
2025-03-26T15:51:25Z,80.0,Sense
2025-03-26T15:51:30Z,79.0,Sense
2025-03-26T15:51:35Z,78.0,Sense
2025-03-26T15:51:40Z,79.0,Sense
2025-03-26T15:51:50Z,78.0,Sense
2025-03-26T15:52:00Z,79.0,Sense
