timestamp,level,data source
2025-07-17T08:45:00Z,SEDENTARY,Fitbit App
2025-07-17T08:46:00Z,SEDENTARY,Fitbit App
2025-07-17T08:47:00Z,SEDENTARY,Fitbit App
2025-07-17T08:48:00Z,SEDENTARY,Fitbit App
2025-07-17T08:49:00Z,SEDENTARY,Fitbit App
2025-07-17T08:50:00Z,SEDENTARY,Fitbit App
2025-07-17T08:51:00Z,SEDENTARY,Fitbit App
2025-07-17T08:52:00Z,SEDENTARY,Fitbit App
2025-07-17T08:56:00Z,SEDENTARY,Fitbit App
2025-07-17T08:57:00Z,SEDENTARY,Fitbit App
2025-07-17T08:58:00Z,SEDENTARY,Fitbit App
2025-07-17T08:59:00Z,SEDENTARY,Fitbit App
2025-07-17T09:00:00Z,SEDENTARY,Fitbit App
2025-07-17T09:01:00Z,SEDENTARY,Fitbit App
2025-07-17T09:02:00Z,SEDENTARY,Fitbit App
2025-07-17T09:03:00Z,SEDENTARY,Fitbit App
2025-07-17T09:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-17T09:05:00Z,SEDENTARY,Fitbit App
2025-07-17T09:06:00Z,SEDENTARY,Fitbit App
2025-07-17T09:09:00Z,SEDENTARY,Fitbit App
2025-07-17T09:10:00Z,SEDENTARY,Fitbit App
2025-07-17T09:13:00Z,SEDENTARY,Fitbit App
2025-07-17T09:14:00Z,SEDENTARY,Fitbit App
2025-07-17T09:15:00Z,SEDENTARY,Fitbit App
2025-07-17T09:16:00Z,SEDENTARY,Fitbit App
2025-07-17T09:17:00Z,SEDENTARY,Fitbit App
2025-07-17T09:18:00Z,SEDENTARY,Fitbit App
2025-07-17T09:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-17T09:20:00Z,SEDENTARY,Fitbit App
2025-07-17T09:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-17T09:22:00Z,SEDENTARY,Fitbit App
2025-07-17T09:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-17T09:24:00Z,SEDENTARY,Fitbit App
2025-07-17T09:25:00Z,SEDENTARY,Fitbit App
2025-07-17T09:26:00Z,MODERATELY_ACTIVE,Fitbit App
2025-07-17T09:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-17T09:28:00Z,SEDENTARY,Fitbit App
2025-07-17T09:29:00Z,SEDENTARY,Fitbit App
2025-07-17T09:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-17T11:04:45Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-17T11:05:45Z,MODERATELY_ACTIVE,Fitbit App
2025-07-17T11:06:45Z,VERY_ACTIVE,Fitbit App
2025-07-17T11:07:45Z,LIGHTLY_ACTIVE,Fitbit App
2025-07-17T11:08:45Z,MODERATELY_ACTIVE,Fitbit App
2025-07-17T11:09:45Z,VERY_ACTIVE,Fitbit App
2025-07-17T11:10:45Z,VERY_ACTIVE,Fitbit App
2025-07-17T11:11:45Z,VERY_ACTIVE,Fitbit App
2025-07-17T11:12:45Z,MODERATELY_ACTIVE,Fitbit App
2025-07-17T11:13:45Z,MODERATELY_ACTIVE,Fitbit App
2025-07-17T11:14:45Z,MODERATELY_ACTIVE,Fitbit App
2025-07-17T11:15:45Z,MODERATELY_ACTIVE,Fitbit App
2025-07-17T11:16:45Z,VERY_ACTIVE,Fitbit App
2025-07-17T11:17:45Z,VERY_ACTIVE,Fitbit App
2025-07-17T11:18:45Z,VERY_ACTIVE,Fitbit App
2025-07-17T11:19:45Z,VERY_ACTIVE,Fitbit App
2025-07-17T11:20:45Z,MODERATELY_ACTIVE,Fitbit App
2025-07-17T11:21:45Z,MODERATELY_ACTIVE,Fitbit App
2025-07-17T11:22:45Z,VERY_ACTIVE,Fitbit App
