date_time,heart_zone_id,total_minutes
2025-12-09T17:39,FAT_BURN,1
2025-12-09T17:40,FAT_BURN,1
2025-12-09T17:41,FAT_BURN,1
2025-12-09T17:42,FAT_BURN,1
2025-12-09T17:43,FAT_BURN,1
2025-12-09T17:44,FAT_BURN,1
2025-12-09T17:45,FAT_BURN,1
2025-12-09T17:46,FAT_BURN,1
2025-12-09T17:47,FAT_BURN,1
2025-12-09T17:48,FAT_BURN,1
2025-12-09T17:49,FAT_BURN,1
2025-12-09T17:57,FAT_BURN,1
2025-12-23T14:14,FAT_BURN,1
2025-12-23T14:15,FAT_BURN,1
2025-12-23T14:16,FAT_BURN,1
2025-12-23T14:17,FAT_BURN,1
2025-12-23T14:18,FAT_BURN,1
2025-12-23T14:19,FAT_BURN,1
2025-12-23T14:20,FAT_BURN,1
2025-12-23T14:21,FAT_BURN,1
2025-12-23T14:22,FAT_BURN,1
2025-12-23T14:23,FAT_BURN,1
2025-12-23T14:24,FAT_BURN,1
2025-12-23T14:25,FAT_BURN,1
2025-12-23T14:26,FAT_BURN,1
2025-12-23T14:27,FAT_BURN,1
2025-12-23T14:28,FAT_BURN,1
2025-12-23T14:52,FAT_BURN,1
2025-12-23T14:53,FAT_BURN,1
2025-12-23T15:09,FAT_BURN,1
2025-12-23T15:10,FAT_BURN,1
2025-12-23T15:11,FAT_BURN,1
2025-12-23T15:12,FAT_BURN,1
2025-12-23T15:13,FAT_BURN,1
2025-12-23T15:17,FAT_BURN,1
2025-12-23T15:18,FAT_BURN,1
2025-12-23T15:19,FAT_BURN,1
2025-12-23T15:20,FAT_BURN,1
2025-12-23T15:21,FAT_BURN,1
2025-12-23T15:22,FAT_BURN,1
2025-12-23T15:24,FAT_BURN,1
2025-12-23T15:25,FAT_BURN,1
2025-12-23T15:28,FAT_BURN,1
2025-12-23T15:29,FAT_BURN,1
2025-12-23T15:30,FAT_BURN,1
2025-12-23T15:33,FAT_BURN,1
2025-12-23T15:34,FAT_BURN,1
2025-12-23T15:35,FAT_BURN,1
2025-12-23T15:44,FAT_BURN,1
2025-12-23T15:45,FAT_BURN,1
2025-12-23T15:46,FAT_BURN,1
2025-12-23T15:47,FAT_BURN,1
2025-12-23T15:48,FAT_BURN,1
2025-12-23T15:49,FAT_BURN,1
2025-12-23T15:50,FAT_BURN,1
2025-12-23T15:51,FAT_BURN,1
2025-12-23T15:54,FAT_BURN,1
2025-12-23T15:55,FAT_BURN,1
2025-12-23T15:56,FAT_BURN,1
2025-12-23T15:57,FAT_BURN,1
2025-12-23T15:58,FAT_BURN,1
2025-12-23T16:08,FAT_BURN,1
2025-12-23T16:09,FAT_BURN,1
2025-12-23T21:43,CARDIO,2
2025-12-23T21:44,FAT_BURN,1
2025-12-23T22:33,FAT_BURN,1
2025-12-23T23:20,FAT_BURN,1
